image_id,category,domain,delta_iou,umap_1,umap_2,umap_3
khanhha_original::noncrack_noncrack_concrete_wall_101_9.jpg.jpg,neutral,khanhha,0.0,5.4360456,2.8896608,4.9814987
khanhha_original::noncrack_noncrack_concrete_wall_102_5.jpg.jpg,neutral,khanhha,0.0,7.1815977,1.1436145,4.0180326
khanhha_original::noncrack_noncrack_concrete_wall_103_0.jpg.jpg,neutral,khanhha,0.0,6.8248024,2.2158666,4.4922557
khanhha_original::noncrack_noncrack_concrete_wall_103_1.jpg.jpg,neutral,khanhha,0.0,6.8272796,2.2717333,4.4855504
khanhha_original::noncrack_noncrack_concrete_wall_11_4.jpg.jpg,neutral,khanhha,0.0,6.976609,2.0324342,4.540179
khanhha_original::noncrack_noncrack_concrete_wall_12_3.jpg.jpg,neutral,khanhha,0.0,7.021557,0.9876555,4.5880938
khanhha_original::noncrack_noncrack_concrete_wall_12_9.jpg.jpg,improved,khanhha,1.0,6.825079,1.2180635,4.67892
khanhha_original::noncrack_noncrack_concrete_wall_13_2.jpg.jpg,neutral,khanhha,0.0,6.4040127,2.3314645,4.655703
khanhha_original::noncrack_noncrack_concrete_wall_13_4.jpg.jpg,neutral,khanhha,0.0,6.4522986,2.3037353,4.6011047
khanhha_original::noncrack_noncrack_concrete_wall_13_6.jpg.jpg,neutral,khanhha,0.0,6.422755,2.3145418,4.6429915
khanhha_original::noncrack_noncrack_concrete_wall_14_11.jpg.jpg,neutral,khanhha,0.0,6.802662,2.1207469,4.4920545
khanhha_original::noncrack_noncrack_concrete_wall_14_25.jpg.jpg,neutral,khanhha,0.0,6.905497,2.037228,4.4942036
khanhha_original::noncrack_noncrack_concrete_wall_15_5.jpg.jpg,neutral,khanhha,0.0,6.086843,1.267492,4.48121
khanhha_original::noncrack_noncrack_concrete_wall_15_7.jpg.jpg,neutral,khanhha,0.0,5.7700944,1.2452816,4.533124
khanhha_original::noncrack_noncrack_concrete_wall_16_1.jpg.jpg,neutral,khanhha,0.0,7.836649,0.045742746,4.097507
khanhha_original::noncrack_noncrack_concrete_wall_16_5.jpg.jpg,neutral,khanhha,0.0,7.7938466,0.17705378,4.0404243
khanhha_original::noncrack_noncrack_concrete_wall_18_1.jpg.jpg,neutral,khanhha,0.0,7.945951,-0.18186924,4.112199
khanhha_original::noncrack_noncrack_concrete_wall_18_11.jpg.jpg,neutral,khanhha,0.0,7.9503117,-0.17604506,4.115247
khanhha_original::noncrack_noncrack_concrete_wall_18_12.jpg.jpg,neutral,khanhha,0.0,7.9308004,-0.18133193,4.151188
khanhha_original::noncrack_noncrack_concrete_wall_18_18.jpg.jpg,neutral,khanhha,0.0,7.940746,-0.16914958,4.1343784
khanhha_original::noncrack_noncrack_concrete_wall_18_19.jpg.jpg,neutral,khanhha,0.0,7.946681,-0.19238372,4.132475
khanhha_original::noncrack_noncrack_concrete_wall_18_3.jpg.jpg,neutral,khanhha,0.0,7.9386945,-0.16785283,4.1681895
khanhha_original::noncrack_noncrack_concrete_wall_18_9.jpg.jpg,neutral,khanhha,0.0,7.94402,-0.1883666,4.180791
khanhha_original::noncrack_noncrack_concrete_wall_19_1.jpg.jpg,neutral,khanhha,0.0,7.64629,0.5982584,3.8672795
khanhha_original::noncrack_noncrack_concrete_wall_19_3.jpg.jpg,neutral,khanhha,0.0,7.8672075,0.39150688,3.9269447
khanhha_original::noncrack_noncrack_concrete_wall_19_6.jpg.jpg,neutral,khanhha,0.0,7.843323,0.47217202,3.9173188
khanhha_original::noncrack_noncrack_concrete_wall_19_7.jpg.jpg,neutral,khanhha,0.0,7.850066,0.47354966,3.959501
khanhha_original::noncrack_noncrack_concrete_wall_19_8.jpg.jpg,neutral,khanhha,0.0,7.6148124,0.7123025,3.8872654
khanhha_original::noncrack_noncrack_concrete_wall_20_1.jpg.jpg,neutral,khanhha,0.0,7.9175267,-0.12209252,4.1660204
khanhha_original::noncrack_noncrack_concrete_wall_20_15.jpg.jpg,neutral,khanhha,0.0,7.9374423,-0.16864839,4.2198496
khanhha_original::noncrack_noncrack_concrete_wall_20_32.jpg.jpg,neutral,khanhha,0.0,7.933066,-0.14373766,4.1933813
khanhha_original::noncrack_noncrack_concrete_wall_20_52.jpg.jpg,neutral,khanhha,0.0,7.904232,-0.1273755,4.205767
khanhha_original::noncrack_noncrack_concrete_wall_20_54.jpg.jpg,neutral,khanhha,0.0,7.926964,-0.10754102,4.1986184
khanhha_original::noncrack_noncrack_concrete_wall_20_59.jpg.jpg,neutral,khanhha,0.0,7.9636574,-0.1839279,4.238703
khanhha_original::noncrack_noncrack_concrete_wall_20_62.jpg.jpg,neutral,khanhha,0.0,7.968589,-0.14291787,4.1968822
khanhha_original::noncrack_noncrack_concrete_wall_20_68.jpg.jpg,neutral,khanhha,0.0,7.915066,-0.11120473,4.187525
khanhha_original::noncrack_noncrack_concrete_wall_20_70.jpg.jpg,neutral,khanhha,0.0,7.950914,-0.1596865,4.2073045
khanhha_original::noncrack_noncrack_concrete_wall_21_0.jpg.jpg,neutral,khanhha,0.0,7.0663724,2.114556,3.938599
khanhha_original::noncrack_noncrack_concrete_wall_23_1.jpg.jpg,neutral,khanhha,0.0,7.1390433,1.2827535,3.7913783
khanhha_original::noncrack_noncrack_concrete_wall_23_4.jpg.jpg,neutral,khanhha,0.0,7.11728,1.2883327,3.7861066
khanhha_original::noncrack_noncrack_concrete_wall_23_5.jpg.jpg,neutral,khanhha,0.0,7.110856,1.2983689,3.7855458
khanhha_original::noncrack_noncrack_concrete_wall_23_7.jpg.jpg,neutral,khanhha,0.0,7.0907326,1.3170118,3.795506
khanhha_original::noncrack_noncrack_concrete_wall_24_19.jpg.jpg,neutral,khanhha,0.0,7.981028,-0.1541349,4.0842776
khanhha_original::noncrack_noncrack_concrete_wall_24_31.jpg.jpg,neutral,khanhha,0.0,7.9872904,-0.11746719,4.095928
khanhha_original::noncrack_noncrack_concrete_wall_24_35.jpg.jpg,neutral,khanhha,0.0,7.9755244,-0.15195909,4.1299667
khanhha_original::noncrack_noncrack_concrete_wall_24_38.jpg.jpg,neutral,khanhha,0.0,7.967654,-0.15845455,4.077043
khanhha_original::noncrack_noncrack_concrete_wall_24_4.jpg.jpg,neutral,khanhha,0.0,7.995255,-0.14259908,4.077644
khanhha_original::noncrack_noncrack_concrete_wall_24_8.jpg.jpg,neutral,khanhha,0.0,7.9747925,-0.15221223,4.1053524
khanhha_original::noncrack_noncrack_concrete_wall_26_0.jpg.jpg,neutral,khanhha,0.0,7.0595713,1.3441398,3.820917
khanhha_original::noncrack_noncrack_concrete_wall_27_5.jpg.jpg,neutral,khanhha,0.0,7.6381297,1.5036039,4.452869
khanhha_original::noncrack_noncrack_concrete_wall_28_0.jpg.jpg,neutral,khanhha,0.0,7.1656556,1.3188621,3.8603754
khanhha_original::noncrack_noncrack_concrete_wall_29_6.jpg.jpg,neutral,khanhha,0.0,7.6007733,1.4257208,4.1999
khanhha_original::noncrack_noncrack_concrete_wall_30_2.jpg.jpg,neutral,khanhha,0.0,7.758416,1.1133009,4.212084
khanhha_original::noncrack_noncrack_concrete_wall_31_0.jpg.jpg,neutral,khanhha,0.0,6.944709,2.2338614,4.756057
khanhha_original::noncrack_noncrack_concrete_wall_31_4.jpg.jpg,neutral,khanhha,0.0,6.949463,2.2311769,4.753148
khanhha_original::noncrack_noncrack_concrete_wall_33_4.jpg.jpg,neutral,khanhha,0.0,7.471055,1.5924188,4.2529836
khanhha_original::noncrack_noncrack_concrete_wall_34_0.jpg.jpg,degraded,khanhha,-1.0,7.6374497,0.8298263,3.9048111
khanhha_original::noncrack_noncrack_concrete_wall_35_4.jpg.jpg,neutral,khanhha,0.0,5.582807,1.160139,4.5474286
khanhha_original::noncrack_noncrack_concrete_wall_37_1.jpg.jpg,neutral,khanhha,0.0,7.000466,1.9702319,4.358115
khanhha_original::noncrack_noncrack_concrete_wall_37_4.jpg.jpg,neutral,khanhha,0.0,6.9498715,2.0301974,4.393645
khanhha_original::noncrack_noncrack_concrete_wall_38_4.jpg.jpg,neutral,khanhha,0.0,7.6061516,1.6677421,4.282481
khanhha_original::noncrack_noncrack_concrete_wall_38_5.jpg.jpg,neutral,khanhha,0.0,7.5214057,1.7070713,4.2849617
khanhha_original::noncrack_noncrack_concrete_wall_38_6.jpg.jpg,neutral,khanhha,0.0,7.527402,1.6725023,4.2716103
khanhha_original::noncrack_noncrack_concrete_wall_39_9.jpg.jpg,neutral,khanhha,0.0,7.4146647,1.3238845,4.084083
khanhha_original::noncrack_noncrack_concrete_wall_3_2.jpg.jpg,neutral,khanhha,0.0,7.5445933,1.7345558,4.427679
khanhha_original::noncrack_noncrack_concrete_wall_40_0.jpg.jpg,neutral,khanhha,0.0,7.11054,2.1417568,3.9521446
khanhha_original::noncrack_noncrack_concrete_wall_40_5.jpg.jpg,neutral,khanhha,0.0,7.0687094,2.1454663,4.0081816
khanhha_original::noncrack_noncrack_concrete_wall_41_11.jpg.jpg,neutral,khanhha,0.0,7.5738997,0.7813733,3.8573236
khanhha_original::noncrack_noncrack_concrete_wall_41_12.jpg.jpg,neutral,khanhha,0.0,7.5434184,0.7841323,3.7153103
khanhha_original::noncrack_noncrack_concrete_wall_41_2.jpg.jpg,neutral,khanhha,0.0,7.5687156,0.75418764,3.7080672
khanhha_original::noncrack_noncrack_concrete_wall_41_35.jpg.jpg,neutral,khanhha,0.0,7.555294,0.77507323,3.710571
khanhha_original::noncrack_noncrack_concrete_wall_41_37.jpg.jpg,neutral,khanhha,0.0,7.593988,0.75384057,3.8168626
khanhha_original::noncrack_noncrack_concrete_wall_41_38.jpg.jpg,neutral,khanhha,0.0,7.540717,0.77120644,3.7024634
khanhha_original::noncrack_noncrack_concrete_wall_41_4.jpg.jpg,neutral,khanhha,0.0,7.527492,0.80509967,3.7238111
khanhha_original::noncrack_noncrack_concrete_wall_41_43.jpg.jpg,neutral,khanhha,0.0,7.6181197,0.7020666,3.8397067
khanhha_original::noncrack_noncrack_concrete_wall_41_48.jpg.jpg,neutral,khanhha,0.0,7.559281,0.7593645,3.6869795
khanhha_original::noncrack_noncrack_concrete_wall_41_58.jpg.jpg,neutral,khanhha,0.0,7.566836,0.7308643,3.6621423
khanhha_original::noncrack_noncrack_concrete_wall_41_63.jpg.jpg,neutral,khanhha,0.0,7.5311375,0.79039496,3.6744952
khanhha_original::noncrack_noncrack_concrete_wall_41_65.jpg.jpg,neutral,khanhha,0.0,7.529585,0.73502785,3.6374414
khanhha_original::noncrack_noncrack_concrete_wall_42_6.jpg.jpg,neutral,khanhha,0.0,6.75157,2.2314458,4.6237664
khanhha_original::noncrack_noncrack_concrete_wall_43_14.jpg.jpg,neutral,khanhha,0.0,8.019428,-0.18857944,4.23537
khanhha_original::noncrack_noncrack_concrete_wall_43_15.jpg.jpg,neutral,khanhha,0.0,8.042899,-0.21329068,4.2584825
khanhha_original::noncrack_noncrack_concrete_wall_43_18.jpg.jpg,neutral,khanhha,0.0,8.048887,-0.19287825,4.207913
khanhha_original::noncrack_noncrack_concrete_wall_43_2.jpg.jpg,neutral,khanhha,0.0,8.038522,-0.2506257,4.295169
khanhha_original::noncrack_noncrack_concrete_wall_43_25.jpg.jpg,neutral,khanhha,0.0,8.051473,-0.24061795,4.318607
khanhha_original::noncrack_noncrack_concrete_wall_43_34.jpg.jpg,neutral,khanhha,0.0,8.04532,-0.23537408,4.2862353
khanhha_original::noncrack_noncrack_concrete_wall_43_42.jpg.jpg,neutral,khanhha,0.0,8.0708885,-0.24225964,4.2751336
khanhha_original::noncrack_noncrack_concrete_wall_43_44.jpg.jpg,neutral,khanhha,0.0,8.040462,-0.25964397,4.307227
khanhha_original::noncrack_noncrack_concrete_wall_43_48.jpg.jpg,neutral,khanhha,0.0,8.045382,-0.16505732,4.23798
khanhha_original::noncrack_noncrack_concrete_wall_43_50.jpg.jpg,degraded,khanhha,-1.0,8.046008,-0.22536263,4.287445
khanhha_original::noncrack_noncrack_concrete_wall_44_0.jpg.jpg,neutral,khanhha,0.0,4.384299,1.9683446,5.1408362
khanhha_original::noncrack_noncrack_concrete_wall_44_4.jpg.jpg,neutral,khanhha,0.0,4.3785224,1.9651685,5.1354966
khanhha_original::noncrack_noncrack_concrete_wall_45_13.jpg.jpg,neutral,khanhha,0.0,6.991686,2.7264419,2.7957222
khanhha_original::noncrack_noncrack_concrete_wall_45_4.jpg.jpg,neutral,khanhha,0.0,6.991737,2.72626,2.7953277
khanhha_original::noncrack_noncrack_concrete_wall_45_5.jpg.jpg,neutral,khanhha,0.0,6.9911666,2.7284229,2.792487
khanhha_original::noncrack_noncrack_concrete_wall_46_8.jpg.jpg,neutral,khanhha,0.0,7.933481,1.3273467,4.2660766
khanhha_original::noncrack_noncrack_concrete_wall_47_4.jpg.jpg,neutral,khanhha,0.0,6.9393826,2.1585622,3.9817111
khanhha_original::noncrack_noncrack_concrete_wall_47_6.jpg.jpg,neutral,khanhha,0.0,6.9180784,2.1719258,3.9948723
khanhha_original::noncrack_noncrack_concrete_wall_48_0.jpg.jpg,neutral,khanhha,0.0,7.815788,0.14450352,4.3248763
khanhha_original::noncrack_noncrack_concrete_wall_48_1.jpg.jpg,neutral,khanhha,0.0,7.834695,0.11298415,4.353042
khanhha_original::noncrack_noncrack_concrete_wall_48_5.jpg.jpg,neutral,khanhha,0.0,7.849682,0.088027515,4.366978
khanhha_original::noncrack_noncrack_concrete_wall_49_4.jpg.jpg,neutral,khanhha,0.0,7.312047,1.1681213,3.832577
khanhha_original::noncrack_noncrack_concrete_wall_50_2.jpg.jpg,neutral,khanhha,0.0,7.2081237,1.9856439,4.083163
khanhha_original::noncrack_noncrack_concrete_wall_53_3.jpg.jpg,neutral,khanhha,0.0,7.1354713,2.0175655,3.7560394
khanhha_original::noncrack_noncrack_concrete_wall_54_24.jpg.jpg,neutral,khanhha,0.0,7.7434363,0.35665718,4.082111
khanhha_original::noncrack_noncrack_concrete_wall_54_27.jpg.jpg,neutral,khanhha,0.0,7.71164,0.41628274,3.7755213
khanhha_original::noncrack_noncrack_concrete_wall_54_28.jpg.jpg,neutral,khanhha,0.0,7.7324944,0.34265524,4.0988736
khanhha_original::noncrack_noncrack_concrete_wall_54_31.jpg.jpg,neutral,khanhha,0.0,7.6993184,0.502477,3.733953
khanhha_original::noncrack_noncrack_concrete_wall_54_33.jpg.jpg,neutral,khanhha,0.0,7.7048264,0.3837252,4.1002502
khanhha_original::noncrack_noncrack_concrete_wall_54_36.jpg.jpg,neutral,khanhha,0.0,7.7388043,0.28887033,4.074537
khanhha_original::noncrack_noncrack_concrete_wall_54_4.jpg.jpg,neutral,khanhha,0.0,7.70567,0.4793095,3.7429461
khanhha_original::noncrack_noncrack_concrete_wall_54_40.jpg.jpg,neutral,khanhha,0.0,7.7178054,0.36728418,4.105362
khanhha_original::noncrack_noncrack_concrete_wall_54_44.jpg.jpg,neutral,khanhha,0.0,7.696209,0.53489804,3.7371466
khanhha_original::noncrack_noncrack_concrete_wall_54_48.jpg.jpg,neutral,khanhha,0.0,7.715071,0.44390285,3.7677584
khanhha_original::noncrack_noncrack_concrete_wall_54_53.jpg.jpg,neutral,khanhha,0.0,7.7191844,0.35990095,4.089398
khanhha_original::noncrack_noncrack_concrete_wall_54_54.jpg.jpg,neutral,khanhha,0.0,7.7257986,0.35551882,4.0927334
khanhha_original::noncrack_noncrack_concrete_wall_54_57.jpg.jpg,neutral,khanhha,0.0,7.7013702,0.39676303,4.11884
khanhha_original::noncrack_noncrack_concrete_wall_54_72.jpg.jpg,neutral,khanhha,0.0,7.71809,0.4010274,3.7965593
khanhha_original::noncrack_noncrack_concrete_wall_55_10.jpg.jpg,neutral,khanhha,0.0,7.725866,0.31786072,3.8309753
khanhha_original::noncrack_noncrack_concrete_wall_55_24.jpg.jpg,neutral,khanhha,0.0,7.729824,0.3273131,3.8215435
khanhha_original::noncrack_noncrack_concrete_wall_55_29.jpg.jpg,neutral,khanhha,0.0,7.794455,0.122203775,3.9979103
khanhha_original::noncrack_noncrack_concrete_wall_55_32.jpg.jpg,neutral,khanhha,0.0,7.8315706,0.06740052,3.9922123
khanhha_original::noncrack_noncrack_concrete_wall_55_38.jpg.jpg,neutral,khanhha,0.0,7.730617,0.31666878,3.7998118
khanhha_original::noncrack_noncrack_concrete_wall_55_4.jpg.jpg,neutral,khanhha,0.0,7.768538,0.18482333,3.8803792
khanhha_original::noncrack_noncrack_concrete_wall_55_41.jpg.jpg,neutral,khanhha,0.0,7.7944727,0.11570223,3.959835
khanhha_original::noncrack_noncrack_concrete_wall_55_49.jpg.jpg,neutral,khanhha,0.0,7.7328033,0.23192719,3.8326182
khanhha_original::noncrack_noncrack_concrete_wall_55_6.jpg.jpg,neutral,khanhha,0.0,7.720952,0.28754964,3.8209388
khanhha_original::noncrack_noncrack_concrete_wall_57_11.jpg.jpg,neutral,khanhha,0.0,8.09585,1.0894002,4.260577
khanhha_original::noncrack_noncrack_concrete_wall_57_6.jpg.jpg,neutral,khanhha,0.0,8.053242,1.1805005,4.25644
khanhha_original::noncrack_noncrack_concrete_wall_58_0.jpg.jpg,neutral,khanhha,0.0,7.9881377,-0.28192404,4.3922215
khanhha_original::noncrack_noncrack_concrete_wall_58_11.jpg.jpg,neutral,khanhha,0.0,7.9884863,-0.27481484,4.376122
khanhha_original::noncrack_noncrack_concrete_wall_58_12.jpg.jpg,neutral,khanhha,0.0,7.9780345,-0.26168415,4.381362
khanhha_original::noncrack_noncrack_concrete_wall_58_13.jpg.jpg,neutral,khanhha,0.0,7.9822373,-0.29625264,4.385999
khanhha_original::noncrack_noncrack_concrete_wall_58_6.jpg.jpg,neutral,khanhha,0.0,7.970456,-0.2680239,4.388379
khanhha_original::noncrack_noncrack_concrete_wall_58_8.jpg.jpg,neutral,khanhha,0.0,7.9757404,-0.31230047,4.4138627
khanhha_original::noncrack_noncrack_concrete_wall_59_0.jpg.jpg,neutral,khanhha,0.0,7.209981,2.009573,4.078126
khanhha_original::noncrack_noncrack_concrete_wall_59_3.jpg.jpg,neutral,khanhha,0.0,7.217325,1.9978836,4.052419
khanhha_original::noncrack_noncrack_concrete_wall_5_10.jpg.jpg,neutral,khanhha,0.0,7.45366,1.6807796,4.2854557
khanhha_original::noncrack_noncrack_concrete_wall_60_13.jpg.jpg,neutral,khanhha,0.0,7.0500526,2.0828722,3.7779722
khanhha_original::noncrack_noncrack_concrete_wall_60_6.jpg.jpg,neutral,khanhha,0.0,7.085665,2.0805128,3.7012227
khanhha_original::noncrack_noncrack_concrete_wall_60_8.jpg.jpg,neutral,khanhha,0.0,7.0694036,2.076474,3.7171073
khanhha_original::noncrack_noncrack_concrete_wall_63_1.jpg.jpg,neutral,khanhha,0.0,7.7735043,1.182509,4.3359857
khanhha_original::noncrack_noncrack_concrete_wall_65_0.jpg.jpg,neutral,khanhha,0.0,7.3459125,1.0427035,4.0076356
khanhha_original::noncrack_noncrack_concrete_wall_65_10.jpg.jpg,neutral,khanhha,0.0,7.355895,1.1070366,4.0866094
khanhha_original::noncrack_noncrack_concrete_wall_66_1.jpg.jpg,neutral,khanhha,0.0,7.732151,1.6048732,4.2509813
khanhha_original::noncrack_noncrack_concrete_wall_66_10.jpg.jpg,neutral,khanhha,0.0,7.7367244,1.5917231,4.2245154
khanhha_original::noncrack_noncrack_concrete_wall_66_21.jpg.jpg,neutral,khanhha,0.0,7.768641,1.5846504,4.2456503
khanhha_original::noncrack_noncrack_concrete_wall_66_8.jpg.jpg,neutral,khanhha,0.0,7.7613397,1.5983993,4.2359257
khanhha_original::noncrack_noncrack_concrete_wall_67_1.jpg.jpg,neutral,khanhha,0.0,5.767322,0.8400977,4.484267
khanhha_original::noncrack_noncrack_concrete_wall_67_2.jpg.jpg,neutral,khanhha,0.0,5.876179,0.7481724,4.455358
khanhha_original::noncrack_noncrack_concrete_wall_68_0.jpg.jpg,neutral,khanhha,0.0,7.400832,0.9400132,3.9371843
khanhha_original::noncrack_noncrack_concrete_wall_68_1.jpg.jpg,neutral,khanhha,0.0,7.3931084,0.9070678,3.924098
khanhha_original::noncrack_noncrack_concrete_wall_69_6.jpg.jpg,neutral,khanhha,0.0,5.0853677,1.8322431,4.959751
khanhha_original::noncrack_noncrack_concrete_wall_6_0.jpg.jpg,neutral,khanhha,0.0,7.6798506,1.4915239,4.2273216
khanhha_original::noncrack_noncrack_concrete_wall_70_3.jpg.jpg,neutral,khanhha,0.0,7.0939283,2.2121463,3.8676465
khanhha_original::noncrack_noncrack_concrete_wall_72_0.jpg.jpg,neutral,khanhha,0.0,7.297009,1.3902755,4.0620055
khanhha_original::noncrack_noncrack_concrete_wall_73_1.jpg.jpg,neutral,khanhha,0.0,7.046369,2.2766964,3.924284
khanhha_original::noncrack_noncrack_concrete_wall_73_2.jpg.jpg,neutral,khanhha,0.0,7.051245,2.2715807,3.8913932
khanhha_original::noncrack_noncrack_concrete_wall_73_4.jpg.jpg,neutral,khanhha,0.0,7.0117116,2.3001196,3.969181
khanhha_original::noncrack_noncrack_concrete_wall_74_10.jpg.jpg,neutral,khanhha,0.0,7.837695,0.037551835,4.3816757
khanhha_original::noncrack_noncrack_concrete_wall_75_0.jpg.jpg,neutral,khanhha,0.0,8.022166,1.4852829,4.261338
khanhha_original::noncrack_noncrack_concrete_wall_75_18.jpg.jpg,neutral,khanhha,0.0,7.893332,1.5484096,4.27534
khanhha_original::noncrack_noncrack_concrete_wall_75_24.jpg.jpg,neutral,khanhha,0.0,8.009515,1.4825109,4.276919
khanhha_original::noncrack_noncrack_concrete_wall_76_1.jpg.jpg,neutral,khanhha,0.0,7.795129,0.11163205,4.3535037
khanhha_original::noncrack_noncrack_concrete_wall_76_22.jpg.jpg,neutral,khanhha,0.0,7.777071,0.12014008,4.3564444
khanhha_original::noncrack_noncrack_concrete_wall_76_30.jpg.jpg,neutral,khanhha,0.0,7.765037,0.1249059,4.3355136
khanhha_original::noncrack_noncrack_concrete_wall_76_36.jpg.jpg,neutral,khanhha,0.0,7.7847676,0.13467658,4.364835
khanhha_original::noncrack_noncrack_concrete_wall_76_38.jpg.jpg,neutral,khanhha,0.0,7.795358,0.04372528,4.3740005
khanhha_original::noncrack_noncrack_concrete_wall_76_49.jpg.jpg,neutral,khanhha,0.0,7.7791853,0.09668703,4.345043
khanhha_original::noncrack_noncrack_concrete_wall_76_5.jpg.jpg,neutral,khanhha,0.0,7.802957,0.074943036,4.368556
khanhha_original::noncrack_noncrack_concrete_wall_76_62.jpg.jpg,neutral,khanhha,0.0,7.7953005,0.049280528,4.3601646
khanhha_original::noncrack_noncrack_concrete_wall_77_1.jpg.jpg,neutral,khanhha,0.0,6.4649763,2.3164616,4.4857693
khanhha_original::noncrack_noncrack_concrete_wall_77_5.jpg.jpg,neutral,khanhha,0.0,6.3309374,2.3794792,4.6804366
khanhha_original::noncrack_noncrack_concrete_wall_79_2.jpg.jpg,neutral,khanhha,0.0,7.5633945,1.3046033,4.466039
khanhha_original::noncrack_noncrack_concrete_wall_79_6.jpg.jpg,neutral,khanhha,0.0,7.695781,1.1392579,4.458244
khanhha_original::noncrack_noncrack_concrete_wall_7_0.jpg.jpg,neutral,khanhha,0.0,7.048287,2.1182353,3.7022395
khanhha_original::noncrack_noncrack_concrete_wall_7_1.jpg.jpg,neutral,khanhha,0.0,7.0529375,2.1242845,3.688607
khanhha_original::noncrack_noncrack_concrete_wall_81_4.jpg.jpg,neutral,khanhha,0.0,6.77145,2.1060617,4.343826
khanhha_original::noncrack_noncrack_concrete_wall_82_14.jpg.jpg,neutral,khanhha,0.0,8.279371,2.2738826,1.5843859
khanhha_original::noncrack_noncrack_concrete_wall_82_23.jpg.jpg,neutral,khanhha,0.0,8.28016,2.2741983,1.585532
khanhha_original::noncrack_noncrack_concrete_wall_82_24.jpg.jpg,neutral,khanhha,0.0,8.280295,2.2744806,1.5848306
khanhha_original::noncrack_noncrack_concrete_wall_82_27.jpg.jpg,neutral,khanhha,0.0,8.279401,2.2746732,1.584998
khanhha_original::noncrack_noncrack_concrete_wall_82_32.jpg.jpg,neutral,khanhha,0.0,8.280919,2.2744334,1.5849395
khanhha_original::noncrack_noncrack_concrete_wall_82_4.jpg.jpg,neutral,khanhha,0.0,8.280227,2.2742472,1.5857604
khanhha_original::noncrack_noncrack_concrete_wall_82_5.jpg.jpg,neutral,khanhha,0.0,8.28102,2.2750385,1.5853685
khanhha_original::noncrack_noncrack_concrete_wall_83_10.jpg.jpg,neutral,khanhha,0.0,8.06731,-0.22097611,4.2635465
khanhha_original::noncrack_noncrack_concrete_wall_83_4.jpg.jpg,neutral,khanhha,0.0,8.056537,-0.2359311,4.2582994
khanhha_original::noncrack_noncrack_concrete_wall_83_9.jpg.jpg,neutral,khanhha,0.0,8.076943,-0.22132166,4.254787
khanhha_original::noncrack_noncrack_concrete_wall_86_1.jpg.jpg,neutral,khanhha,0.0,7.1262136,1.2711496,3.818682
khanhha_original::noncrack_noncrack_concrete_wall_86_2.jpg.jpg,neutral,khanhha,0.0,7.0955243,1.253811,3.7974436
khanhha_original::noncrack_noncrack_concrete_wall_88_3.jpg.jpg,neutral,khanhha,0.0,7.2689767,1.2445619,3.9614933
khanhha_original::noncrack_noncrack_concrete_wall_89_0.jpg.jpg,neutral,khanhha,0.0,7.4184585,1.0645996,3.8362925
khanhha_original::noncrack_noncrack_concrete_wall_89_1.jpg.jpg,neutral,khanhha,0.0,7.4174395,1.0145875,3.79444
khanhha_original::noncrack_noncrack_concrete_wall_91_1.jpg.jpg,neutral,khanhha,0.0,6.9708657,2.0305808,4.4458156
khanhha_original::noncrack_noncrack_concrete_wall_92_7.jpg.jpg,neutral,khanhha,0.0,7.871645,0.5325442,4.182108
khanhha_original::noncrack_noncrack_concrete_wall_93_5.jpg.jpg,neutral,khanhha,0.0,7.203718,1.3320718,4.2743254
khanhha_original::noncrack_noncrack_concrete_wall_94_4.jpg.jpg,neutral,khanhha,0.0,7.865487,1.4390875,4.228269
khanhha_original::noncrack_noncrack_concrete_wall_96_1.jpg.jpg,neutral,khanhha,0.0,8.023562,0.19304158,3.9718547
khanhha_original::noncrack_noncrack_concrete_wall_96_12.jpg.jpg,neutral,khanhha,0.0,8.115385,0.16064176,4.0313563
khanhha_original::noncrack_noncrack_concrete_wall_96_2.jpg.jpg,neutral,khanhha,0.0,8.013809,0.16022268,3.9812148
khanhha_original::noncrack_noncrack_concrete_wall_96_27.jpg.jpg,neutral,khanhha,0.0,8.065434,0.13906781,4.008736
khanhha_original::noncrack_noncrack_concrete_wall_99_2.jpg.jpg,neutral,khanhha,0.0,8.152197,0.08090694,4.2596936
khanhha_original::noncrack_noncrack_concrete_wall_9_14.jpg.jpg,neutral,khanhha,0.0,7.252839,1.9542155,3.9955683
khanhha_original::noncrack_noncrack_concrete_wall_9_22.jpg.jpg,neutral,khanhha,0.0,7.2162466,1.977888,4.0824037
khanhha_original::noncrack_noncrack_concrete_wall_9_29.jpg.jpg,neutral,khanhha,0.0,7.18239,1.9925803,4.013771
khanhha_original::noncrack_noncrack_concrete_wall_9_32.jpg.jpg,neutral,khanhha,0.0,7.2006154,1.9817601,4.0119896
khanhha_original::noncrack_noncrack_concrete_wall_9_33.jpg.jpg,neutral,khanhha,0.0,7.173058,2.0066051,4.0339184
khanhha_noisy1::CFD_001.jpg,degraded,khanhha,-0.0384019001609243,8.7296915,3.696117,6.801556
khanhha_noisy1::CFD_007.jpg,degraded,khanhha,-0.0101351309803061,8.572354,3.7565596,6.7636433
khanhha_noisy1::CFD_011.jpg,degraded,khanhha,-0.0618403097752478,8.61492,3.8049617,6.8171296
khanhha_noisy1::CFD_013.jpg,degraded,khanhha,-0.047806545345751,7.6506968,3.9868088,6.917781
