image_id,category,domain,delta_iou,umap_1,umap_2,umap_3
khanhha_noisy1::Rissbilder_for_Florian_9S6A2822_2401_400_2963_3258.jpg,neutral,khanhha,-0.0060600672687121,5.447304,6.8987904,7.7483335
khanhha_noisy1::Rissbilder_for_Florian_9S6A2823_106_892_3634_4471.jpg,neutral,khanhha,-0.0007846214201647,6.321051,7.2269177,7.808407
khanhha_noisy1::Rissbilder_for_Florian_9S6A2825_325_1707_3330_2732.jpg,degraded,khanhha,-0.0115688079084545,5.6101155,7.1788306,7.718954
khanhha_noisy1::Rissbilder_for_Florian_9S6A2825_340_882_2590_2354.jpg,improved,khanhha,0.0340721912523856,5.6477566,7.103657,7.7113204
khanhha_noisy1::Rissbilder_for_Florian_9S6A2825_565_2563_2166_2123.jpg,improved,khanhha,0.0168324492386128,5.6028457,7.074161,7.7223177
khanhha_noisy1::Rissbilder_for_Florian_9S6A2825_65_315_3693_4161.jpg,degraded,khanhha,-0.4110992529348986,5.721521,7.3053174,7.7143345
khanhha_noisy1::Rissbilder_for_Florian_9S6A2825_711_1408_2863_2522.jpg,improved,khanhha,0.0298772163334287,5.676458,7.2247796,7.7130632
khanhha_noisy1::Rissbilder_for_Florian_9S6A2825_71_1920_3644_3801.jpg,degraded,khanhha,-0.1278154746945668,5.6842704,7.2406964,7.722826
khanhha_noisy1::Rissbilder_for_Florian_9S6A2826_0_0_3840_5760.jpg,neutral,khanhha,-0.0040106200885687,6.771042,6.4104166,7.9675303
khanhha_noisy1::Rissbilder_for_Florian_9S6A2826_418_1200_2774_3626.jpg,degraded,khanhha,-0.0208292434915406,6.731798,6.2913246,7.981197
khanhha_noisy1::Rissbilder_for_Florian_9S6A2826_65_1595_3304_2654.jpg,neutral,khanhha,-0.0014185734745347,6.7436604,6.3303313,7.9831386
khanhha_noisy1::Rissbilder_for_Florian_9S6A2826_985_495_2477_3280.jpg,degraded,khanhha,-0.0124458777656204,6.7314005,6.4279757,8.008025
khanhha_noisy1::Rissbilder_for_Florian_9S6A2827_1172_836_2226_2545.jpg,neutral,khanhha,-0.0012538937802372,6.728447,5.4403653,8.033786
khanhha_noisy1::Rissbilder_for_Florian_9S6A2827_1553_813_2699_2293.jpg,degraded,khanhha,-0.0101927736697174,6.7388496,5.3670273,8.1225395
khanhha_noisy1::Rissbilder_for_Florian_9S6A2828_111_1161_3542_4005.jpg,degraded,khanhha,-0.014136313451762,6.3007445,6.5935307,8.072546
khanhha_noisy1::Rissbilder_for_Florian_9S6A2828_81_1831_3515_3918.jpg,neutral,khanhha,0.0078820838921268,6.5602427,7.065765,8.051382
khanhha_noisy1::Rissbilder_for_Florian_9S6A2828_958_2102_2564_2428.jpg,degraded,khanhha,-0.0154904129404636,6.237512,6.647898,7.881884
khanhha_noisy1::Rissbilder_for_Florian_9S6A2829_248_0_4607_3807.jpg,neutral,khanhha,-0.0097680902076577,5.4153843,7.0436206,7.7678514
khanhha_noisy1::Rissbilder_for_Florian_9S6A2829_465_128_3261_3385.jpg,degraded,khanhha,-0.0352345813551511,5.5042624,7.054099,7.7427783
khanhha_noisy1::Rissbilder_for_Florian_9S6A2830_317_1218_3139_3120.jpg,degraded,khanhha,-0.0154716515654436,5.3160987,6.952975,7.77388
khanhha_noisy1::Rissbilder_for_Florian_9S6A2830_356_323_2546_2076.jpg,degraded,khanhha,-0.0108636003692065,5.323749,6.92925,7.7976885
khanhha_noisy1::Rissbilder_for_Florian_9S6A2830_715_2986_2996_2571.jpg,degraded,khanhha,-0.0195240638537772,5.290181,6.9800286,7.7889113
khanhha_noisy1::Rissbilder_for_Florian_9S6A2830_87_511_3003_3652.jpg,degraded,khanhha,-0.0161378574119583,5.326835,6.977993,7.783123
khanhha_noisy1::Rissbilder_for_Florian_9S6A2831_130_3142_3148_2567.jpg,improved,khanhha,0.0194784801167779,6.819802,5.823254,8.095083
khanhha_noisy1::Rissbilder_for_Florian_9S6A2831_1392_523_2363_2146.jpg,improved,khanhha,0.0217732976342033,6.8602796,5.57877,7.9689617
khanhha_noisy1::Rissbilder_for_Florian_9S6A2831_14_1354_3612_3768.jpg,neutral,khanhha,9.559962995719928e-05,6.8385415,5.8114986,8.068163
khanhha_noisy1::Rissbilder_for_Florian_9S6A2831_183_1551_2640_2168.jpg,neutral,khanhha,0.003076165880066,6.830577,5.7758417,7.9970865
khanhha_noisy1::Rissbilder_for_Florian_9S6A2831_237_201_3399_4522.jpg,degraded,khanhha,-0.0180516689166737,6.8493166,5.8296385,8.067359
khanhha_noisy1::Rissbilder_for_Florian_9S6A2831_277_1810_3479_3118.jpg,improved,khanhha,0.011994167296163,6.882228,5.806946,8.056606
khanhha_noisy1::Rissbilder_for_Florian_9S6A2831_343_1804_2873_2254.jpg,neutral,khanhha,0.009247748525848,6.84347,5.7786818,7.9643145
khanhha_noisy1::Rissbilder_for_Florian_9S6A2832_1234_336_2375_2845.jpg,neutral,khanhha,0.0009426377456089,6.873431,5.7500935,7.881939
khanhha_noisy1::Rissbilder_for_Florian_9S6A2832_185_2346_3101_2742.jpg,neutral,khanhha,-0.0035007935491931,6.7109327,5.677755,7.9859076
khanhha_noisy1::Rissbilder_for_Florian_9S6A2832_375_1408_3366_3866.jpg,neutral,khanhha,0.0027773960279166,6.7046795,5.6827307,7.96809
khanhha_noisy1::Rissbilder_for_Florian_9S6A2833_0_720_3814_3967.jpg,neutral,khanhha,0.0067281221127039,6.876664,5.371559,8.043981
khanhha_noisy1::Rissbilder_for_Florian_9S6A2833_11_1057_3805_3303.jpg,neutral,khanhha,-0.0012245213045473,6.8816385,5.3492875,8.057885
khanhha_noisy1::Rissbilder_for_Florian_9S6A2833_596_837_3205_3950.jpg,neutral,khanhha,-0.0043037415339032,6.8696976,5.3826694,8.051561
khanhha_noisy1::Rissbilder_for_Florian_9S6A2834_1012_1643_2453_3015.jpg,neutral,khanhha,-0.0061037457356164,6.7779875,5.7156878,7.920787
khanhha_noisy1::Rissbilder_for_Florian_9S6A2834_18_332_3392_3333.jpg,neutral,khanhha,0.0032610204837674,6.7883887,5.7239585,7.9378858
khanhha_noisy1::Rissbilder_for_Florian_9S6A2834_196_114_2762_3611.jpg,neutral,khanhha,0.0068840200641342,6.7603326,5.7184296,7.921932
khanhha_noisy1::Rissbilder_for_Florian_9S6A2834_40_1275_3784_4195.jpg,neutral,khanhha,0.0096942399369281,6.786369,5.7406125,7.9456477
khanhha_noisy1::Rissbilder_for_Florian_9S6A2835_373_1783_2745_2384.jpg,neutral,khanhha,0.0048213192668866,6.8597007,5.7169757,7.8490157
khanhha_noisy1::Rissbilder_for_Florian_9S6A2835_459_1693_3011_2424.jpg,neutral,khanhha,0.0072323700459696,6.8234367,5.7196517,7.8293014
khanhha_noisy1::Rissbilder_for_Florian_9S6A2835_468_2521_2391_2304.jpg,improved,khanhha,0.0105331685418264,6.870924,5.7467003,7.8679214
khanhha_noisy1::Rissbilder_for_Florian_9S6A2835_469_1050_2755_3142.jpg,degraded,khanhha,-0.0311371896495928,6.83779,5.7620864,7.773172
khanhha_noisy1::Rissbilder_for_Florian_9S6A2835_637_235_2191_2778.jpg,degraded,khanhha,-0.0659141719581255,6.826854,5.7607427,7.775274
khanhha_noisy1::Rissbilder_for_Florian_9S6A2835_964_2753_2392_2184.jpg,degraded,khanhha,-0.0297951539691228,6.8664594,5.7158337,7.8282614
khanhha_noisy1::Rissbilder_for_Florian_9S6A2836_0_0_3840_5760.jpg,neutral,khanhha,0.0038261662427162,6.7815933,5.6599383,7.9480796
khanhha_noisy1::Rissbilder_for_Florian_9S6A2836_391_1220_2381_3118.jpg,improved,khanhha,0.0115830406681343,6.717871,5.4159937,8.111414
khanhha_noisy1::Rissbilder_for_Florian_9S6A2837_523_803_3305_3454.jpg,neutral,khanhha,-0.0010151467023054,6.8687253,5.740279,8.034974
khanhha_noisy1::Rissbilder_for_Florian_9S6A2838_1264_697_1978_2438.jpg,improved,khanhha,0.0685774178286817,6.782417,5.8742013,7.5839233
khanhha_noisy1::Rissbilder_for_Florian_9S6A2838_419_638_3373_4346.jpg,neutral,khanhha,0.0079437277149058,6.843781,5.782152,7.841019
khanhha_noisy1::Rissbilder_for_Florian_9S6A2838_565_1405_2810_2334.jpg,improved,khanhha,0.0105865732939122,6.8374662,5.767768,7.7504373
khanhha_noisy1::Rissbilder_for_Florian_9S6A2839_132_1745_2786_3604.jpg,degraded,khanhha,-0.0444887376077076,5.220496,6.9270606,7.8555694
khanhha_noisy1::Rissbilder_for_Florian_9S6A2839_8_923_3789_4181.jpg,degraded,khanhha,-0.0252674247231701,4.875343,7.079147,7.964296
khanhha_noisy1::Rissbilder_for_Florian_9S6A2840_408_2141_3112_2692.jpg,degraded,khanhha,-0.0312863072032286,5.3931546,6.7179766,7.739706
khanhha_noisy1::Rissbilder_for_Florian_9S6A2840_520_1171_3029_3249.jpg,degraded,khanhha,-0.0435686947977269,5.29654,6.828597,7.780098
khanhha_noisy1::Rissbilder_for_Florian_9S6A2840_73_1408_3251_2521.jpg,neutral,khanhha,0.0018747745278823,5.3986793,6.746747,7.737469
khanhha_noisy1::Rissbilder_for_Florian_9S6A2840_7_1394_3830_4317.jpg,degraded,khanhha,-0.0450960385545432,4.809269,7.143483,8.040749
khanhha_noisy1::Rissbilder_for_Florian_9S6A2841_19_570_3460_3784.jpg,degraded,khanhha,-0.0145831219719956,5.5682473,6.572859,7.603232
khanhha_noisy1::Rissbilder_for_Florian_9S6A2841_217_2299_3214_2878.jpg,neutral,khanhha,0.0001506536034523,5.659098,6.4700875,7.5410743
khanhha_noisy1::Rissbilder_for_Florian_9S6A2841_247_162_2749_3393.jpg,degraded,khanhha,-0.0129587654689165,5.6207843,6.5176415,7.565876
khanhha_noisy1::Rissbilder_for_Florian_9S6A2841_319_1106_2769_3450.jpg,degraded,khanhha,-0.0176160452656123,5.658315,6.4835114,7.5488095
khanhha_noisy1::Rissbilder_for_Florian_9S6A2841_341_1075_3324_3954.jpg,degraded,khanhha,-0.0118564348289819,5.566772,6.5596952,7.588696
khanhha_noisy1::Rissbilder_for_Florian_9S6A2841_542_955_3068_2456.jpg,degraded,khanhha,-0.0410871007901225,5.61837,6.496922,7.545085
khanhha_noisy1::Rissbilder_for_Florian_9S6A2842_321_767_3019_3008.jpg,degraded,khanhha,-0.0297203139013825,5.6038785,6.5317016,7.5506306
khanhha_noisy1::Rissbilder_for_Florian_9S6A2842_635_1731_1931_2541.jpg,improved,khanhha,0.0716987407656616,5.7787366,6.364357,7.511065
khanhha_noisy1::Rissbilder_for_Florian_9S6A2842_70_2154_3631_3282.jpg,degraded,khanhha,-0.0777087635653256,5.5941596,6.5493355,7.570438
khanhha_noisy1::Rissbilder_for_Florian_9S6A2843_12_1425_2920_2441.jpg,degraded,khanhha,-0.0253408561815652,6.1183863,6.7111907,7.73474
khanhha_noisy1::Rissbilder_for_Florian_9S6A2843_178_404_2380_2116.jpg,neutral,khanhha,0.0,7.0138245,7.631227,7.330586
khanhha_noisy1::Rissbilder_for_Florian_9S6A2843_369_1526_1885_2389.jpg,degraded,khanhha,-0.0450760484188179,6.2360954,6.735449,7.785737
khanhha_noisy1::Rissbilder_for_Florian_9S6A2843_734_2194_2503_2654.jpg,degraded,khanhha,-0.029441674817587,6.133342,6.7149644,7.7276406
khanhha_noisy1::Rissbilder_for_Florian_9S6A2843_81_439_3537_3036.jpg,degraded,khanhha,-0.032342929472756,6.1507406,6.7587647,7.7285237
khanhha_noisy1::Rissbilder_for_Florian_9S6A2844_0_0_3840_5760.jpg,neutral,khanhha,0.0035663421471196,5.9385853,7.030135,7.7383885
khanhha_noisy1::Rissbilder_for_Florian_9S6A2844_443_437_3072_2992.jpg,neutral,khanhha,-0.0021222372129598,5.2606087,7.065926,7.851654
khanhha_noisy1::Rissbilder_for_Florian_9S6A2844_736_848_3078_2427.jpg,improved,khanhha,0.0179071055402462,5.2810454,7.0757236,7.8343654
khanhha_noisy1::Rissbilder_for_Florian_9S6A2845_0_0_5760_3840.jpg,improved,khanhha,0.0301169984568036,5.0006976,7.176755,8.0524645
khanhha_noisy1::Rissbilder_for_Florian_9S6A2845_1333_32_4399_3805.jpg,improved,khanhha,0.022861536952892,5.0920997,7.1433487,7.995113
khanhha_noisy1::Rissbilder_for_Florian_9S6A2845_1480_64_3182_3685.jpg,degraded,khanhha,-0.0100674162948757,5.212648,7.080696,7.85912
khanhha_noisy1::Rissbilder_for_Florian_9S6A2845_1641_474_2958_3084.jpg,neutral,khanhha,-0.0082591442343906,5.1888614,7.0917983,7.9016757
khanhha_noisy1::Rissbilder_for_Florian_9S6A2845_2026_3_2804_3214.jpg,neutral,khanhha,-0.0050703588008027,5.2038536,7.1152253,7.898689
khanhha_noisy1::Rissbilder_for_Florian_9S6A2845_2181_159_3010_3511.jpg,degraded,khanhha,-0.0171553331314737,5.131541,7.1302648,7.943068
khanhha_noisy1::Rissbilder_for_Florian_9S6A2845_628_184_3360_3293.jpg,neutral,khanhha,0.0022300019785135,5.1955895,7.111525,7.882936
khanhha_noisy1::Rissbilder_for_Florian_9S6A2846_230_168_2768_2605.jpg,improved,khanhha,0.0262016436707736,5.448751,7.4027953,7.954675
khanhha_noisy1::Rissbilder_for_Florian_9S6A2846_268_1498_2452_2689.jpg,degraded,khanhha,-0.1047451166863655,5.2080965,7.091711,7.9202266
khanhha_noisy1::Rissbilder_for_Florian_9S6A2846_330_640_3250_2553.jpg,degraded,khanhha,-0.0207306320148534,5.223524,7.0736794,7.8614793
khanhha_noisy1::Rissbilder_for_Florian_9S6A2846_392_1024_2627_3077.jpg,improved,khanhha,0.0108169127092855,5.202732,7.122303,7.912658
khanhha_noisy1::Rissbilder_for_Florian_9S6A2846_64_1600_3177_3483.jpg,neutral,khanhha,-0.0034685415385938,5.2095814,7.1123796,7.9045963
khanhha_noisy1::Rissbilder_for_Florian_9S6A2847_112_411_3688_4096.jpg,neutral,khanhha,-0.0043988269794721,5.777605,7.741214,7.7690215
khanhha_noisy1::Rissbilder_for_Florian_9S6A2847_422_1541_2737_2708.jpg,degraded,khanhha,-0.4574584563526466,5.7115088,7.653695,7.754895
khanhha_noisy1::Rissbilder_for_Florian_9S6A2847_57_1886_3694_3848.jpg,neutral,khanhha,0.0,5.732762,7.7019997,7.788704
khanhha_noisy1::Rissbilder_for_Florian_9S6A2848_105_342_3183_3261.jpg,neutral,khanhha,0.003238239681127,5.0441117,7.1636696,8.0810995
khanhha_noisy1::Rissbilder_for_Florian_9S6A2848_1214_523_4329_3293.jpg,degraded,khanhha,-0.0341930045301964,5.0316625,7.156811,8.042092
khanhha_noisy1::Rissbilder_for_Florian_9S6A2849_1010_1722_2676_2957.jpg,neutral,khanhha,-0.0058905402240242,5.050604,7.1465187,8.025088
khanhha_noisy1::Rissbilder_for_Florian_9S6A2849_239_1191_3521_3188.jpg,degraded,khanhha,-0.0150852010464854,4.512854,9.522368,11.184586
khanhha_noisy1::Rissbilder_for_Florian_9S6A2849_465_1014_2857_3753.jpg,degraded,khanhha,-0.014668692249925,5.0046344,7.1799664,8.06596
khanhha_noisy1::Rissbilder_for_Florian_9S6A2850_1113_51_4606_3781.jpg,degraded,khanhha,-0.314118551269133,6.1661515,7.023379,7.7505746
khanhha_noisy1::Rissbilder_for_Florian_9S6A2850_1408_904_2105_2792.jpg,improved,khanhha,0.0421179230279898,6.153269,6.999129,7.7109113
khanhha_noisy1::Rissbilder_for_Florian_9S6A2851_1713_30_3619_3365.jpg,neutral,khanhha,-0.0080913979847267,5.352526,6.9985857,7.802821
khanhha_noisy1::Rissbilder_for_Florian_9S6A2851_1976_734_2746_2491.jpg,degraded,khanhha,-0.0122535135030426,5.393985,6.9376373,7.7780776
khanhha_noisy1::Rissbilder_for_Florian_9S6A2851_2413_175_2645_3485.jpg,degraded,khanhha,-0.0194840200671652,5.427063,7.0259676,7.8473496
khanhha_noisy1::Rissbilder_for_Florian_9S6A2851_512_50_2972_2678.jpg,degraded,khanhha,-0.0161056193799424,5.516497,6.9405136,7.7370296
khanhha_noisy1::Rissbilder_for_Florian_9S6A2852_1108_175_3570_3421.jpg,neutral,khanhha,-0.0024919827506005,5.4151983,6.9267445,7.75457
khanhha_noisy1::Rissbilder_for_Florian_9S6A2852_356_540_3667_2981.jpg,degraded,khanhha,-0.0135734605748985,5.40063,6.942653,7.7371464
khanhha_noisy1::Rissbilder_for_Florian_9S6A2853_1127_1463_2379_2376.jpg,neutral,khanhha,0.0004578764558146,5.3825893,6.973435,7.823832
khanhha_noisy1::Rissbilder_for_Florian_9S6A2853_826_286_2004_2464.jpg,improved,khanhha,0.0233951497860199,5.5455847,6.9891157,7.735863
khanhha_noisy1::Rissbilder_for_Florian_9S6A2854_162_1195_3169_2569.jpg,neutral,khanhha,-0.003821823968891,5.113076,6.98702,7.959651
khanhha_noisy1::Rissbilder_for_Florian_9S6A2856_1840_62_3055_3769.jpg,neutral,khanhha,-0.009265917038024,6.0395966,7.1027403,7.8026843
khanhha_noisy1::Rissbilder_for_Florian_9S6A2856_2611_839_1919_2466.jpg,neutral,khanhha,0.0006649217662424,5.3628254,6.741145,7.768454
khanhha_noisy1::Rissbilder_for_Florian_9S6A2856_3030_1197_2337_2140.jpg,improved,khanhha,0.0242649746001272,5.3543763,6.8870435,7.7662783
khanhha_noisy1::Rissbilder_for_Florian_9S6A2856_3095_641_2548_2416.jpg,degraded,khanhha,-0.0175533768850033,5.2959538,6.8765836,7.776636
khanhha_noisy1::Rissbilder_for_Florian_9S6A2857_1203_1130_2423_3169.jpg,neutral,khanhha,-0.009806317670556,5.285426,6.980072,7.7865105
khanhha_noisy1::Rissbilder_for_Florian_9S6A2857_148_211_2303_2832.jpg,degraded,khanhha,-0.0294799113011789,5.286403,6.9848466,7.760602
khanhha_noisy1::Rissbilder_for_Florian_9S6A2857_159_2331_3518_2794.jpg,degraded,khanhha,-0.013775632271303,5.0352387,7.10848,7.9911203
khanhha_noisy1::Rissbilder_for_Florian_9S6A2857_585_241_3220_4175.jpg,degraded,khanhha,-0.0253050165777965,5.1898046,7.071486,7.8705916
khanhha_noisy1::Rissbilder_for_Florian_9S6A2857_807_939_2369_1886.jpg,degraded,khanhha,-0.0159081590815908,5.4367123,7.394976,7.938706
khanhha_noisy1::Rissbilder_for_Florian_9S6A2857_89_2266_3467_3213.jpg,neutral,khanhha,-0.0090993827368058,5.006689,7.142559,8.009908
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_103_1887_2963_2745.jpg,degraded,khanhha,-0.0157001928158635,5.3293896,6.965453,7.7727838
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_138_1397_3695_4304.jpg,degraded,khanhha,-0.0132778544452684,5.3133416,7.0351653,7.7898073
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_203_242_3312_2597.jpg,degraded,khanhha,-0.0379232693911592,5.3993635,7.3368773,7.8926983
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_24_161_2934_2248.jpg,neutral,khanhha,0.0,5.4542785,7.449726,7.9487815
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_559_619_3260_3533.jpg,degraded,khanhha,-0.0151248888690281,5.3300357,6.9994307,7.7815332
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_58_840_3696_4727.jpg,degraded,khanhha,-0.0131462708750343,5.3361983,7.0184536,7.7878027
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_74_2277_2849_2285.jpg,neutral,khanhha,-0.0042849984874822,5.2826576,6.979524,7.7826447
khanhha_noisy1::Rissbilder_for_Florian_9S6A2858_825_486_2361_2715.jpg,degraded,khanhha,-0.0145792341765843,5.422655,7.0481777,7.74923
khanhha_noisy1::Rissbilder_for_Florian_9S6A2859_1580_320_3896_3471.jpg,degraded,khanhha,-0.0132568234703886,6.1143866,7.0295095,7.6919465
khanhha_noisy1::Rissbilder_for_Florian_9S6A2859_1796_34_3392_3713.jpg,neutral,khanhha,0.0099545176805681,6.1621056,7.060923,7.6896996
khanhha_noisy1::Rissbilder_for_Florian_9S6A2859_2073_725_3430_2687.jpg,degraded,khanhha,-0.0530471638176828,6.1468325,6.991353,7.701733
khanhha_noisy1::Rissbilder_for_Florian_9S6A2860_109_355_3609_3381.jpg,degraded,khanhha,-0.0118241937026492,6.02525,7.0008006,7.7154465
khanhha_noisy1::Rissbilder_for_Florian_9S6A2860_2652_869_3027_2537.jpg,improved,khanhha,0.0122068632655973,5.6170063,6.887849,7.758142
khanhha_noisy1::Rissbilder_for_Florian_9S6A2860_476_406_3989_3027.jpg,neutral,khanhha,0.0024360711412416,5.627638,6.987636,7.724955
khanhha_noisy1::Rissbilder_for_Florian_9S6A2860_707_1403_2200_2149.jpg,improved,khanhha,0.0347006887543046,6.1171837,6.9558835,7.723377
khanhha_noisy1::Rissbilder_for_Florian_9S6A2861_1002_825_2601_2341.jpg,degraded,khanhha,-0.0167211851183426,5.250007,7.0849333,7.8207126
khanhha_noisy1::Rissbilder_for_Florian_9S6A2861_327_851_2964_3474.jpg,degraded,khanhha,-0.0144056600724996,5.240499,7.072132,7.8244596
khanhha_noisy1::Rissbilder_for_Florian_9S6A2861_716_324_2856_3710.jpg,degraded,khanhha,-0.034996538175963,5.2262874,7.0756793,7.8128214
khanhha_noisy1::Rissbilder_for_Florian_9S6A2862_13_1221_3798_4291.jpg,neutral,khanhha,0.0070906105388864,4.9079356,7.225707,8.09309
khanhha_noisy1::Rissbilder_for_Florian_9S6A2862_16_760_3062_2984.jpg,degraded,khanhha,-0.0286652061240221,4.846234,7.263155,8.138397
khanhha_noisy1::Rissbilder_for_Florian_9S6A2862_54_2006_3577_3513.jpg,neutral,khanhha,0.0068746885187929,4.840872,7.2646413,8.122118
khanhha_noisy1::Rissbilder_for_Florian_9S6A2862_550_1911_3038_3042.jpg,improved,khanhha,0.0204359270103214,4.886948,7.246457,8.127399
khanhha_noisy1::Rissbilder_for_Florian_9S6A2863_312_1094_3025_3361.jpg,degraded,khanhha,-0.0624674293993938,5.8505573,6.5767508,8.080048
khanhha_noisy1::Rissbilder_for_Florian_9S6A2863_423_3163_2502_2009.jpg,neutral,khanhha,-0.0037512293811139,5.3989944,7.0105085,7.7697015
khanhha_noisy1::Rissbilder_for_Florian_9S6A2864_0_0_3840_5760.jpg,degraded,khanhha,-0.0178898538718628,6.533125,6.631403,7.6859903
khanhha_noisy1::Rissbilder_for_Florian_9S6A2864_474_1863_3308_2536.jpg,neutral,khanhha,-0.0026310856327127,6.3911085,6.1994348,7.8216333
khanhha_noisy1::Rissbilder_for_Florian_9S6A2864_95_886_3690_4688.jpg,degraded,khanhha,-0.0201075989253374,6.396051,6.38163,7.837722
khanhha_noisy1::Rissbilder_for_Florian_9S6A2865_215_1866_2936_3607.jpg,neutral,khanhha,-0.0049082633683479,6.835983,5.44634,8.008772
khanhha_noisy1::Rissbilder_for_Florian_9S6A2865_321_3005_2468_2755.jpg,neutral,khanhha,-0.0048735754035985,6.885955,5.415484,7.9783697
khanhha_noisy1::Rissbilder_for_Florian_9S6A2865_402_376_2830_3345.jpg,improved,khanhha,0.0109270535762594,6.8621655,5.5418763,7.963977
khanhha_noisy1::Rissbilder_for_Florian_9S6A2865_415_206_2924_3039.jpg,neutral,khanhha,-0.0097401747576492,6.863841,5.5294466,7.9503026
khanhha_noisy1::Rissbilder_for_Florian_9S6A2865_48_35_3665_3847.jpg,degraded,khanhha,-0.0140884859455189,6.870269,5.5486994,7.951554
khanhha_noisy1::Rissbilder_for_Florian_9S6A2865_874_516_2613_2236.jpg,improved,khanhha,0.3864910129511521,6.966177,5.4788938,7.921004
khanhha_noisy1::Rissbilder_for_Florian_9S6A2866_277_585_3310_3706.jpg,degraded,khanhha,-0.0182609087270643,6.165116,6.8553357,7.715974
khanhha_noisy1::Rissbilder_for_Florian_9S6A2866_643_1201_2050_2536.jpg,degraded,khanhha,-0.1764010813312396,6.186908,6.967166,7.7131824
khanhha_noisy1::Rissbilder_for_Florian_9S6A2867_114_180_3373_2642.jpg,improved,khanhha,0.0573911005569935,6.488852,6.7169547,7.9035616
khanhha_noisy1::Rissbilder_for_Florian_9S6A2867_249_168_3377_3485.jpg,neutral,khanhha,-0.0041756387889075,6.4699683,6.728575,7.9489355
khanhha_noisy1::Rissbilder_for_Florian_9S6A2867_26_155_3813_3142.jpg,degraded,khanhha,-0.0100502191583669,6.534169,6.769487,7.957288
khanhha_noisy1::Rissbilder_for_Florian_9S6A2867_515_377_2926_3568.jpg,degraded,khanhha,-0.0371851259496202,6.500306,6.7572675,7.9454465
khanhha_noisy1::Rissbilder_for_Florian_9S6A2867_657_766_2790_3388.jpg,neutral,khanhha,-0.0022225902750566,6.484882,6.740386,7.9444847
khanhha_noisy1::Rissbilder_for_Florian_9S6A2868_169_34_3542_2947.jpg,degraded,khanhha,-0.0366637908280444,6.528996,6.7119503,7.7545786
khanhha_noisy1::Rissbilder_for_Florian_9S6A2868_252_1319_2263_2294.jpg,improved,khanhha,0.0275775274204262,6.4939766,6.581318,7.8116727
khanhha_noisy1::Rissbilder_for_Florian_9S6A2868_257_950_3108_3346.jpg,degraded,khanhha,-0.0135098332386999,6.478714,6.589702,7.831037
khanhha_noisy1::Rissbilder_for_Florian_9S6A2868_353_804_2737_3193.jpg,degraded,khanhha,-0.0173353166442926,6.532877,6.626343,7.7823067
khanhha_noisy1::Rissbilder_for_Florian_9S6A2868_867_2101_2821_2989.jpg,neutral,khanhha,0.0017992470423457,6.537678,6.5857267,7.7674026
khanhha_noisy1::Rissbilder_for_Florian_9S6A2869_107_1230_3580_4395.jpg,neutral,khanhha,-0.0066073473214308,6.523887,6.785294,7.9690742
khanhha_noisy1::Rissbilder_for_Florian_9S6A2869_1234_372_2013_2272.jpg,neutral,khanhha,0.0,6.942903,7.6222477,7.354333
khanhha_noisy1::Rissbilder_for_Florian_9S6A2869_171_1902_3454_3763.jpg,degraded,khanhha,-0.0696634565994051,6.5245466,6.749727,7.9575224
khanhha_noisy1::Rissbilder_for_Florian_9S6A2869_37_1430_3692_3865.jpg,improved,khanhha,0.0724833720793006,6.503173,6.704477,7.980164
khanhha_noisy1::Rissbilder_for_Florian_9S6A2869_6_538_3621_3662.jpg,degraded,khanhha,-0.0669875039914019,6.522982,6.7416244,7.974315
khanhha_noisy1::Rissbilder_for_Florian_9S6A2869_855_1425_2447_2662.jpg,degraded,khanhha,-0.0989430610837402,6.5065227,6.7464457,7.9287963
khanhha_noisy1::Rissbilder_for_Florian_9S6A2869_878_3059_2683_2082.jpg,neutral,khanhha,0.0,6.989195,7.583246,7.3289833
khanhha_noisy1::Rissbilder_for_Florian_9S6A2870_121_518_3261_3345.jpg,degraded,khanhha,-0.0134284851547743,6.2951226,7.1382413,7.6559143
khanhha_noisy1::Rissbilder_for_Florian_9S6A2870_504_1261_2761_3438.jpg,neutral,khanhha,0.0,6.7983484,7.5236225,7.3921633
khanhha_noisy1::Rissbilder_for_Florian_9S6A2873_0_0_5760_3840.jpg,neutral,khanhha,-0.000519917312545,4.490254,7.4397163,8.304592
khanhha_noisy1::Rissbilder_for_Florian_9S6A2873_244_84_4072_3620.jpg,degraded,khanhha,-0.0351806992308648,4.5412006,7.4009485,8.292923
khanhha_noisy1::Rissbilder_for_Florian_9S6A2873_904_515_2792_2550.jpg,improved,khanhha,0.0489028733159507,4.5867586,7.3659205,8.2814865
khanhha_noisy1::Rissbilder_for_Florian_9S6A2873_905_438_3442_2738.jpg,improved,khanhha,0.0481058104887475,4.4905243,7.412438,8.291496
khanhha_noisy1::Rissbilder_for_Florian_9S6A2873_930_236_3379_3204.jpg,improved,khanhha,0.0486744514191646,4.5521216,7.374828,8.269034
