family,case_id,map,seed,image_size,angle_deg,width_px,blur_px,noise_sigma,abstention_threshold,line_center_mean,line_center_q95,line_center_max,step_boundary_mean,step_boundary_q95,step_boundary_max,line_global_mean,line_global_q95,line_global_q99,line_global_max,line_global_active_fraction_010,line_global_abstention_fraction_010,line_global_abstains_q99_010,step_global_mean,step_global_q95,step_global_q99,step_global_max,step_global_active_fraction_010,step_global_abstention_fraction_010,step_global_abstains_q99_010,step_to_line_ratio_mean,step_to_line_ratio_mean_defined,step_to_line_ratio_q95,step_to_line_ratio_q95_defined,wide_center_mean,wide_center_q95,wide_center_max,wide_edges_mean,wide_edges_q95,wide_edges_max,global_mean,global_q95,global_q99,global_max,global_active_fraction_010,global_abstention_fraction_010,global_abstains_q99_010,dark_center_mean,dark_center_q95,dark_center_max,bright_center_mean,bright_center_q95,bright_center_max,bright_global_mean,bright_global_q95,bright_global_q99,bright_global_max,bright_global_active_fraction_010,bright_global_abstention_fraction_010,bright_global_abstains_q99_010,bright_to_dark_ratio_q95,bright_to_dark_ratio_q95_defined,nuisance_mean,nuisance_q95,nuisance_max,shadow_angle_deg,shadow_blur_px,clean_center_mean,clean_center_q95,clean_center_max,lit_center_mean,lit_center_q95,lit_center_max,shadowed_center_mean,shadowed_center_q95,shadowed_center_max,shadow_boundary_mean,shadow_boundary_q95,shadow_boundary_max,shadowed_global_mean,shadowed_global_q95,shadowed_global_q99,shadowed_global_max,shadowed_global_active_fraction_010,shadowed_global_abstention_fraction_010,shadowed_global_abstains_q99_010,shadowed_crack_retention_mean,shadowed_crack_retention_mean_defined,shadow_boundary_to_clean_ratio_q95,shadow_boundary_to_clean_ratio_q95_defined
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,frangi_relative,20260808,128,30.0,4.0,0.7,0.0,0.1,0.8607995818896466,0.8646268844604492,0.8646603226661682,0.11531065340931718,0.7820877671241758,0.8646618723869324,0.03439596866540777,0.12954181432724,0.860490083694458,0.8646603226661682,0.05490451388888889,0.9450954861111112,0,0.022248296210513597,0.06256458163261414,0.7755271673202525,0.8646618723869324,0.043294270833333336,0.9567057291666666,0,0.13395760852506997,1,0.904537877760093,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,black_tophat,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9999675233680082,0.9999679923057556,0.9999679923057556,0.0,0.0,0.0,0.08652146117916952,0.999911904335022,0.999967634677887,0.9999679923057556,0.08658854166666667,0.9134114583333334,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,derivative_pair,20260808,128,30.0,4.0,0.7,0.0,0.1,0.7857302298028785,0.9745047688484192,0.9974367618560791,0.14802138085541103,0.4586695313453674,0.4624486565589905,0.022208431511696998,0.0,0.7591733932495117,0.9974367618560791,0.03993055555555555,0.9600694444444444,0,0.051974693612540555,0.43344779312610626,0.4584092140197754,0.4624486565589905,0.1304253472222222,0.8695746527777778,0,0.18838702552216446,1,0.4706693553561377,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,paired_profile,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9974659530513258,0.9996813982725143,0.9998165965080261,0.0,0.0,0.0,0.056013542275144976,0.496685653924942,0.9976667165756226,0.9998165965080261,0.0724826388888889,0.9275173611111112,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,line_step_bic,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9869324625974678,0.9977911412715912,0.9978339076042175,0.26545234081118024,0.9815541952848434,0.9981476664543152,0.06860314869724486,0.8531928360462189,0.9886285066604614,0.9978339076042175,0.09244791666666667,0.9075520833333334,0,0.05109727133236043,0.5116890966892242,0.9813211470842361,0.9981476664543152,0.08821614583333333,0.9117838541666666,0,0.2689670781651532,1,0.9837271094970284,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,phase_symmetry,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9829658391964005,0.9934533834457397,0.9987012147903442,0.4219447440033219,0.6897825241088866,0.8303784132003784,0.39456265700654414,0.9562047123908997,0.9839614033699036,0.9987012147903442,0.6046006944444444,0.3953993055555556,0,0.35073772063784264,0.9170500040054321,0.9771577030420303,0.9983029365539551,0.5208333333333334,0.47916666666666663,0,0.42925677289891623,1,0.6943280234412338,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,ofs,20260808,128,30.0,4.0,0.7,0.0,0.1,0.8578348727111357,0.9819721579551697,0.9948473572731018,0.08940590989363581,0.3358115807175635,0.36420974135398865,0.06341587118155682,0.7224790453910828,0.9339863061904907,0.9948473572731018,0.08506944444444445,0.9149305555555556,0,0.017209861561557065,0.18977654725313187,0.33516341298818586,0.36420974135398865,0.06597222222222222,0.9340277777777778,0,0.10422275048235541,1,0.341976682329617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,ofs_reflectance,20260808,128,30.0,4.0,0.7,0.0,0.1,0.8578348727111357,0.9819721579551697,0.9948473572731018,0.20124177387067702,0.8809102296829223,0.995550811290741,0.06341587118155682,0.7224790453910828,0.9339863061904907,0.9948473572731018,0.08506944444444445,0.9149305555555556,0,0.03921367697625774,0.4116230234503746,0.8776872873306278,0.995550811290741,0.059027777777777776,0.9409722222222222,0,0.2345926707720152,1,0.8970826948060363,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,fusion_ofs_profile,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9239500143441809,0.9907872080802917,0.9973288774490356,0.0,0.0,0.0,0.05571303374179277,0.6015970706939697,0.9189453721046448,0.9973288774490356,0.07291666666666667,0.9270833333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thin_line_vs_shadow_step,pair_a30_w4_b0p7_n0,fusion_precision,20260808,128,30.0,4.0,0.7,0.0,0.1,0.9429911051888064,0.9916751384735107,0.9977861046791077,0.0,0.0,0.0,0.05927546328813252,0.691149890422821,0.9391052722930908,0.9977861046791077,0.07291666666666667,0.9270833333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,1,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
