dataset,case_name,condition,role,qualitative,map,target_fraction,score_mean,score_q99,score_max,active_fraction_010,response_mass_near_gt,ap_exact,ap_tol2,precision_top_p005,skeleton_recall_top_p005,precision_top_p01,skeleton_recall_top_p01,precision_top_p02,skeleton_recall_top_p02,precision_top_p05,skeleton_recall_top_p05
khanhha,CRACK500_20160222_115847_641_361.jpg,noisy2,anchor,True,verified_frangi_v2,0.005799585459183673,0.05836324766278267,0.7319613695144653,0.9665879011154175,0.12047592474489796,0.08470740169286728,0.13155712793974225,0.09263433300838707,0.250996015936255,0.6581196581196581,0.20318725099601595,0.7692307692307693,0.14342629482071714,0.8632478632478633,0.10522120366679952,0.9230769230769231
khanhha,CRACK500_20160222_115847_641_361.jpg,noisy2,anchor,True,verified_frangi_consensus,0.005799585459183673,0.004569288808852434,0.23580846190452576,0.671561598777771,0.014229910714285714,0.17524127662181854,0.10405227320944986,0.05114031569218291,0.23904382470119523,0.5384615384615384,0.17330677290836655,0.6153846153846154,0.10458167330677291,0.6581196581196581,0.04184934236747708,0.6581196581196581
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,frangi_similarity_historical,0.1691844706632653,0.09488531947135925,0.802487313747406,0.9966422915458679,0.25546077806122447,0.224848672747612,0.13753038125583084,0.15926876541002405,0.2350597609561753,0.023026315789473683,0.21912350597609562,0.02631578947368421,0.2241035856573705,0.03618421052631579,0.1992825827022718,0.10855263157894737
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,frangi_relative,0.1691844706632653,0.02173849195241928,0.21569374203681946,0.6184327006340027,0.052853954081632654,0.2654585838317871,0.2176331280773918,0.2303943941115889,0.5577689243027888,0.22697368421052633,0.45219123505976094,0.3223684210526316,0.3894422310756972,0.40460526315789475,0.3312076524511758,0.6447368421052632
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,black_tophat,0.1691844706632653,0.19831451773643494,0.7506942749023438,0.8633455038070679,0.4334741709183674,0.24644048511981964,0.22851310820221932,0.2485906580854453,0.6852589641434262,0.13486842105263158,0.5916334661354582,0.20723684210526316,0.49701195219123506,0.3125,0.38381825428457556,0.4934210526315789
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,derivative_pair,0.1691844706632653,0.16921553015708923,0.7889102697372437,0.9673632383346558,0.41555723852040816,0.1980118453502655,0.15492477510616143,0.17300898158037206,0.17928286852589642,0.06578947368421052,0.18725099601593626,0.125,0.20019920318725098,0.23684210526315788,0.20247110402550816,0.3980263157894737
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,paired_profile,0.1691844706632653,0.157790869474411,0.6764737963676453,0.8581480979919434,0.4577487244897959,0.20231576263904572,0.17012706807910358,0.18849577762114986,0.23904382470119523,0.04276315789473684,0.2350597609561753,0.10197368421052631,0.2241035856573705,0.16447368421052633,0.21402949382223993,0.3651315789473684
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,line_step_bic,0.1691844706632653,0.10118208080530167,0.6084453463554382,0.8233453035354614,0.32053172831632654,0.22202898561954498,0.1687603424471996,0.18553322332146283,0.27091633466135456,0.08881578947368421,0.28286852589641437,0.13486842105263158,0.2788844621513944,0.20723684210526316,0.2566759665205261,0.4769736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,phase_symmetry,0.1691844706632653,0.08541595935821533,0.3438921868801117,0.5580912232398987,0.34763632015306123,0.25136035680770874,0.24774969846765485,0.27368100565561115,0.49800796812749004,0.1118421052631579,0.44223107569721115,0.20065789473684212,0.42729083665338646,0.26644736842105265,0.37305699481865284,0.4934210526315789
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,ofs,0.1691844706632653,2.8334254238870926e-05,0.0,0.11635389178991318,7.971938775510203e-05,0.7818894386291504,0.09441819521717423,0.1035213123137843,0.12350597609561753,0.009868421052631578,0.061752988047808766,0.009868421052631578,0.030876494023904383,0.009868421052631578,0.012355520127540853,0.009868421052631578
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,ofs_reflectance,0.1691844706632653,2.8520920750452206e-05,0.0,0.1267848163843155,7.971938775510203e-05,0.8011171221733093,0.09436919224166374,0.10350230114035733,0.11952191235059761,0.009868421052631578,0.05976095617529881,0.009868421052631578,0.029880478087649404,0.009868421052631578,0.011956954962136309,0.009868421052631578
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,fusion_ofs_profile,0.1691844706632653,0.00011339425691403449,0.0,0.2963271141052246,0.0005181760204081633,0.7362232208251953,0.09434425306918713,0.10345051990405534,0.12350597609561753,0.009868421052631578,0.061752988047808766,0.009868421052631578,0.030876494023904383,0.009868421052631578,0.012355520127540853,0.009868421052631578
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,fusion_precision,0.1691844706632653,0.00014059984823688865,0.0,0.3192521929740906,0.0006776147959183673,0.7138074040412903,0.09431798096627148,0.10341674295512654,0.12350597609561753,0.009868421052631578,0.061752988047808766,0.009868421052631578,0.030876494023904383,0.009868421052631578,0.012355520127540853,0.009868421052631578
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,fusion_reflectance,0.1691844706632653,0.00013858148304279894,0.0,0.3143414258956909,0.0007174744897959184,0.7297046780586243,0.09426131940380193,0.10338354843196886,0.11952191235059761,0.009868421052631578,0.05976095617529881,0.009868421052631578,0.029880478087649404,0.009868421052631578,0.011956954962136309,0.009868421052631578
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,verified_frangi_ofs,0.1691844706632653,0.00012385693844407797,0.0,0.3359360694885254,0.0005779655612244898,0.7529822587966919,0.09444137955448252,0.10353894894984786,0.12350597609561753,0.009868421052631578,0.061752988047808766,0.009868421052631578,0.030876494023904383,0.009868421052631578,0.012355520127540853,0.009868421052631578
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,verified_frangi_bic,0.1691844706632653,0.05065716430544853,0.5716108083724976,0.9004870653152466,0.15294164540816327,0.2526981830596924,0.13422116747979654,0.15131208275990005,0.3187250996015936,0.023026315789473683,0.3147410358565737,0.08223684210526316,0.3047808764940239,0.12828947368421054,0.27620565962534877,0.3256578947368421
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,verified_frangi_v2,0.1691844706632653,0.04722423106431961,0.5686997175216675,0.9078325033187866,0.13458625637755103,0.24695909023284912,0.12681563565996606,0.14294736866698832,0.3107569721115538,0.03289473684210526,0.2948207171314741,0.05263157894736842,0.27091633466135456,0.1611842105263158,0.25428457552809886,0.33223684210526316
khanhha,CRACK500_20160308_073532_1_361.jpg,original,anchor,True,verified_frangi_consensus,0.1691844706632653,0.00020283582853153348,0.0,0.42218345403671265,0.000817123724489796,0.7173139452934265,0.09432603087186321,0.10342258202676641,0.12350597609561753,0.009868421052631578,0.061752988047808766,0.009868421052631578,0.030876494023904383,0.009868421052631578,0.012355520127540853,0.009868421052631578
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,frangi_similarity_historical,0.1691844706632653,0.09376046806573868,0.8061725497245789,0.995928168296814,0.23927774234693877,0.2447701394557953,0.1414512297347803,0.1656776113391484,0.18725099601593626,0.006578947368421052,0.19721115537848605,0.013157894736842105,0.20318725099601595,0.01644736842105263,0.23236349143084895,0.039473684210526314
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,frangi_relative,0.1691844706632653,0.017687704414129257,0.1851055920124054,0.47277510166168213,0.038006218112244895,0.2520688772201538,0.20658417324519338,0.21875515153143524,0.4701195219123506,0.14802631578947367,0.40239043824701193,0.18421052631578946,0.3466135458167331,0.3355263157894737,0.3076923076923077,0.5164473684210527
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,black_tophat,0.1691844706632653,0.29681724309921265,0.8622530102729797,0.9231516122817993,0.5108019770408163,0.21921731531620026,0.19627337193817954,0.21873779806576488,0.5179282868525896,0.019736842105263157,0.4581673306772908,0.05263157894736842,0.37649402390438247,0.11513157894736842,0.2993224392188123,0.28618421052631576
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,derivative_pair,0.1691844706632653,0.15536503493785858,0.7942134737968445,0.9576289057731628,0.38052056760204084,0.19348858296871185,0.1480187613822331,0.16626944652510015,0.13545816733067728,0.02631578947368421,0.16733067729083664,0.11513157894736842,0.20418326693227093,0.20394736842105263,0.19649262654444002,0.3684210526315789
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,paired_profile,0.1691844706632653,0.16869957745075226,0.7480735778808594,0.91656494140625,0.4334343112244898,0.19780242443084717,0.1610955396782577,0.18041362247039108,0.19123505976095617,0.019736842105263157,0.22111553784860558,0.05921052631578947,0.21414342629482072,0.11513157894736842,0.20406536468712635,0.3059210526315789
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,line_step_bic,0.1691844706632653,0.1914975345134735,0.7798466682434082,0.925314724445343,0.47034438775510207,0.20293289422988892,0.16527988305073626,0.18432093048429873,0.18326693227091634,0.013157894736842105,0.2151394422310757,0.03618421052631579,0.2250996015936255,0.125,0.21960940613790356,0.27960526315789475
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,phase_symmetry,0.1691844706632653,0.08473672717809677,0.37245750427246094,0.5711486339569092,0.3428332270408163,0.25279486179351807,0.23724404965199813,0.26671117787412024,0.49800796812749004,0.049342105263157895,0.46215139442231074,0.12828947368421054,0.4203187250996016,0.20394736842105263,0.3798326026305301,0.39144736842105265
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,ofs,0.1691844706632653,4.8767728003440425e-05,0.0,0.14649353921413422,0.00011957908163265306,0.5631012320518494,0.0939615776555193,0.10301425882313056,0.13147410358565736,0.01644736842105263,0.06573705179282868,0.01644736842105263,0.03286852589641434,0.01644736842105263,0.01315265045834994,0.01644736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,ofs_reflectance,0.1691844706632653,5.144164970261045e-05,0.0,0.1600370854139328,0.00011957908163265306,0.5679299831390381,0.09398426051375917,0.10297588547322219,0.12749003984063745,0.01644736842105263,0.06374501992031872,0.01644736842105263,0.03187250996015936,0.01644736842105263,0.012754085292945397,0.01644736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,fusion_ofs_profile,0.1691844706632653,0.0001787021610653028,0.0,0.3505946397781372,0.000817123724489796,0.5481970906257629,0.09386751526260764,0.1029264594196119,0.13147410358565736,0.01644736842105263,0.06573705179282868,0.01644736842105263,0.03286852589641434,0.01644736842105263,0.01315265045834994,0.01644736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,fusion_precision,0.1691844706632653,0.000215390813536942,0.0,0.35279208421707153,0.0009964923469387755,0.5289137959480286,0.09362418701210355,0.10270157922598358,0.13147410358565736,0.01644736842105263,0.06573705179282868,0.01644736842105263,0.03286852589641434,0.01644736842105263,0.01315265045834994,0.01644736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,fusion_reflectance,0.1691844706632653,0.00022236965014599264,0.0,0.3652455508708954,0.0010562818877551021,0.5232464075088501,0.09361421328501345,0.10263153323639945,0.12749003984063745,0.01644736842105263,0.06374501992031872,0.01644736842105263,0.03187250996015936,0.01644736842105263,0.012754085292945397,0.01644736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,verified_frangi_ofs,0.1691844706632653,0.0001859028561739251,0.0,0.37713584303855896,0.0007971938775510204,0.5802462100982666,0.0941170472562466,0.10316343881396146,0.13147410358565736,0.01644736842105263,0.06573705179282868,0.01644736842105263,0.03286852589641434,0.01644736842105263,0.01315265045834994,0.01644736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,verified_frangi_bic,0.1691844706632653,0.07131557166576385,0.6878817081451416,0.9599723815917969,0.17606026785714285,0.24747171998023987,0.1331042366463832,0.15360339930113157,0.22310756972111553,0.006578947368421052,0.2908366533864542,0.03289473684210526,0.2739043824701195,0.05592105263157895,0.2650458349940215,0.16447368421052633
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,verified_frangi_v2,0.1691844706632653,0.05777366831898689,0.6397426128387451,0.9438177943229675,0.1432158801020408,0.24566276371479034,0.12539672460046417,0.14406052481289372,0.2788844621513944,0.003289473684210526,0.28087649402390436,0.04276315789473684,0.26195219123505975,0.08223684210526316,0.24671183738541252,0.20065789473684212
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy1,anchor,True,verified_frangi_consensus,0.1691844706632653,0.0002973496448248625,0.0,0.4549699127674103,0.0010762117346938774,0.5504177212715149,0.09378016098999054,0.10284356990676456,0.13147410358565736,0.01644736842105263,0.06573705179282868,0.01644736842105263,0.03286852589641434,0.01644736842105263,0.01315265045834994,0.01644736842105263
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,frangi_similarity_historical,0.1691844706632653,0.10297335684299469,0.855971097946167,0.9989824891090393,0.22341358418367346,0.24449051916599274,0.13711239125026511,0.16156133249190857,0.09561752988047809,0.003289473684210526,0.16533864541832669,0.009868421052631578,0.14940239043824702,0.009868421052631578,0.2534874451972898,0.05592105263157895
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,frangi_relative,0.1691844706632653,0.027153780683875084,0.22032536566257477,0.5483505129814148,0.06991390306122448,0.20715932548046112,0.17770678517795327,0.19337773064209937,0.2350597609561753,0.03618421052631579,0.21713147410358566,0.07236842105263158,0.2340637450199203,0.14473684210526316,0.23156636110003986,0.23355263157894737
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,black_tophat,0.1691844706632653,0.3312895596027374,0.9132791757583618,0.9538460373878479,0.4934829400510204,0.2022451013326645,0.16466947096183046,0.1873612458096234,0.350597609561753,0.0,0.27689243027888444,0.003289473684210526,0.25199203187250996,0.02631578947368421,0.23076923076923078,0.13815789473684212
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,derivative_pair,0.1691844706632653,0.1283949315547943,0.7970743179321289,0.9622712731361389,0.3154296875,0.19256949424743652,0.14001795473234846,0.158857717547159,0.16334661354581673,0.04276315789473684,0.1892430278884462,0.09868421052631579,0.1952191235059761,0.23026315789473684,0.19649262654444002,0.35855263157894735
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,paired_profile,0.1691844706632653,0.1496644914150238,0.773146390914917,0.935451090335846,0.372249681122449,0.19593317806720734,0.1521547520583531,0.17257082559646758,0.18326693227091634,0.019736842105263157,0.20916334661354583,0.05263157894736842,0.2201195219123506,0.125,0.2028696691909127,0.28618421052631576
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,line_step_bic,0.1691844706632653,0.266374796628952,0.8627449870109558,0.9490483999252319,0.5719467474489796,0.19506560266017914,0.1644140713337396,0.1851772864250577,0.16334661354581673,0.003289473684210526,0.17330677290836655,0.01644736842105263,0.2061752988047809,0.08552631578947369,0.21123953766440812,0.20065789473684212
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,phase_symmetry,0.1691844706632653,0.08163740485906601,0.3902323544025421,0.6009872555732727,0.32678970025510207,0.23564033210277557,0.20460313372304628,0.2314742178950763,0.46215139442231074,0.04276315789473684,0.40836653386454186,0.11513157894736842,0.3665338645418327,0.20065789473684212,0.3112793941809486,0.35855263157894735
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,ofs,0.1691844706632653,1.4401708540390246e-05,0.0,0.09032945334911346,0.0,0.48735761642456055,0.09229712121751639,0.10136473291839614,0.02390438247011952,0.0,0.01195219123505976,0.0,0.00597609561752988,0.0,0.0023913909924272616,0.0
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,ofs_reflectance,0.1691844706632653,1.8410859411233105e-05,0.0,0.10041508078575134,1.992984693877551e-05,0.4926677346229553,0.09243080021596686,0.10148645161875662,0.03187250996015936,0.0,0.01593625498007968,0.0,0.00796812749003984,0.0,0.0031885213232363493,0.0
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,fusion_ofs_profile,0.1691844706632653,5.82301254326012e-05,0.0,0.26540759205818176,0.00029894770408163266,0.42347046732902527,0.09229265911504511,0.10136067084999091,0.02390438247011952,0.0,0.01195219123505976,0.0,0.00597609561752988,0.0,0.0023913909924272616,0.0
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,fusion_precision,0.1691844706632653,7.413306593662128e-05,0.0,0.29248419404029846,0.00029894770408163266,0.39320847392082214,0.09220203234283039,0.10127816890153722,0.02390438247011952,0.0,0.01195219123505976,0.0,0.00597609561752988,0.0,0.0023913909924272616,0.0
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,fusion_reflectance,0.1691844706632653,8.959916158346459e-05,0.0,0.3094671964645386,0.0003587372448979592,0.4108564257621765,0.09225899684024945,0.10133005066900164,0.03187250996015936,0.0,0.01593625498007968,0.0,0.00796812749003984,0.0,0.0031885213232363493,0.0
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,verified_frangi_ofs,0.1691844706632653,6.348071474349126e-05,0.0,0.2936742603778839,0.00029894770408163266,0.43590688705444336,0.09229712121751639,0.10136473291839614,0.02390438247011952,0.0,0.01195219123505976,0.0,0.00597609561752988,0.0,0.0023913909924272616,0.0
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,verified_frangi_bic,0.1691844706632653,0.08502320200204849,0.7689349055290222,0.971679151058197,0.1786511479591837,0.23765744268894196,0.1279594825937417,0.14985327640412205,0.2908366533864542,0.006578947368421052,0.25298804780876494,0.009868421052631578,0.2559760956175299,0.01644736842105263,0.24511757672379433,0.11513157894736842
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,verified_frangi_v2,0.1691844706632653,0.05695819854736328,0.6845963001251221,0.9493870735168457,0.12820870535714285,0.23389866948127747,0.11775912501845433,0.13633703626699703,0.2589641434262948,0.006578947368421052,0.26294820717131473,0.009868421052631578,0.25199203187250996,0.07236842105263158,0.2355520127540853,0.19407894736842105
khanhha,CRACK500_20160308_073532_1_361.jpg,noisy2,anchor,True,verified_frangi_consensus,0.1691844706632653,0.00010499924246687442,0.0,0.3931446671485901,0.00031887755102040814,0.38904350996017456,0.09219361809245596,0.10127050900111592,0.02390438247011952,0.0,0.01195219123505976,0.0,0.00597609561752988,0.0,0.0023913909924272616,0.0
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,frangi_similarity_historical,0.05416932397959184,0.1209772452712059,0.9747195243835449,0.9974437355995178,0.2808115433673469,0.44637152552604675,0.7896289848496774,0.8009121374519557,0.9920318725099602,0.32936507936507936,0.9900398406374502,0.4246031746031746,0.9691235059760956,0.5992063492063492,0.8525308888003188,0.9444444444444444
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,frangi_relative,0.05416932397959184,0.05398039519786835,0.39398252964019775,0.7467700242996216,0.19021045918367346,0.04444079101085663,0.04468822956827296,0.06318489009229242,0.0,0.0,0.00597609561752988,0.023809523809523808,0.01693227091633466,0.05555555555555555,0.03387803905938621,0.10714285714285714
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,black_tophat,0.05416932397959184,0.16406401991844177,0.7316297292709351,0.8615602850914001,0.3905054209183674,0.12551625072956085,0.17673349372026453,0.19490374279959236,0.6135458167330677,0.32142857142857145,0.5318725099601593,0.45634920634920634,0.4452191235059761,0.5912698412698413,0.2981267437225986,0.7222222222222222
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,derivative_pair,0.05416932397959184,0.1798679530620575,0.800397515296936,0.9449164271354675,0.43154097576530615,0.08105932176113129,0.06910081116902446,0.08095942692142263,0.12350597609561753,0.25396825396825395,0.10956175298804781,0.35714285714285715,0.10159362549800798,0.5238095238095238,0.09645277002789956,0.6746031746031746
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,paired_profile,0.05416932397959184,0.16232885420322418,0.6711819171905518,0.8877246379852295,0.4709622130102041,0.09238401800394058,0.0924975430713869,0.1051028434045641,0.32270916334661354,0.3253968253968254,0.26294820717131473,0.38492063492063494,0.21115537848605578,0.4880952380952381,0.14986050219210842,0.6388888888888888
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,line_step_bic,0.05416932397959184,0.0900270864367485,0.5800151824951172,0.7857444286346436,0.29372608418367346,0.1252908706665039,0.10389756244256326,0.12885316042221875,0.38247011952191234,0.19444444444444445,0.31673306772908366,0.32142857142857145,0.25796812749003983,0.44047619047619047,0.19609406137903548,0.6388888888888888
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,phase_symmetry,0.05416932397959184,0.0893753170967102,0.3853129744529724,0.6480271816253662,0.3571627869897959,0.12846890091896057,0.15596379380840747,0.17953734522648665,0.4541832669322709,0.3888888888888889,0.4163346613545817,0.4642857142857143,0.3426294820717131,0.5833333333333334,0.27461139896373055,0.746031746031746
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,ofs,0.05416932397959184,0.00018088788783643395,0.0,0.18356537818908691,0.00045838647959183676,0.8833057284355164,0.09789054919907954,0.11134437685663036,0.5737051792828686,0.4087301587301587,0.31274900398406374,0.4087301587301587,0.1952191235059761,0.4087301587301587,0.11319250697489039,0.4365079365079365
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,ofs_reflectance,0.05416932397959184,0.00018447598267812282,0.0,0.18318045139312744,0.0004982461734693878,0.8814148902893066,0.09863802652118732,0.112196913286858,0.5856573705179283,0.4246031746031746,0.3187250996015936,0.4246031746031746,0.19820717131474103,0.43253968253968256,0.11279394180948585,0.45634920634920634
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,fusion_ofs_profile,0.05416932397959184,0.0005078323883935809,0.0,0.3497147262096405,0.002291932397959184,0.8473430871963501,0.09523343384143737,0.10994616605814664,0.5617529880478087,0.4087301587301587,0.30677290836653387,0.4087301587301587,0.19223107569721115,0.4087301587301587,0.11239537664408131,0.4365079365079365
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,fusion_precision,0.05416932397959184,0.0006055064732208848,0.0,0.3595825731754303,0.002889827806122449,0.8205392956733704,0.09311803712053285,0.1082265691335696,0.5657370517928287,0.4087301587301587,0.3047808764940239,0.4087301587301587,0.18625498007968128,0.4087301587301587,0.11319250697489039,0.4365079365079365
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,fusion_reflectance,0.05416932397959184,0.0006113131530582905,0.0,0.3627428412437439,0.0029296875,0.8158116936683655,0.09211700678657984,0.10785072657947821,0.5537848605577689,0.4246031746031746,0.3286852589641434,0.43253968253968256,0.1902390438247012,0.43253968253968256,0.10960542048624951,0.45634920634920634
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,verified_frangi_ofs,0.05416932397959184,0.0006771174957975745,0.0,0.4262024760246277,0.0027702487244897957,0.8668891191482544,0.09891667918826096,0.11213144360207086,0.5737051792828686,0.4087301587301587,0.31274900398406374,0.4087301587301587,0.1952191235059761,0.4087301587301587,0.11398963730569948,0.4365079365079365
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,verified_frangi_bic,0.05416932397959184,0.06170717626810074,0.6426407098770142,0.8646031022071838,0.18205915178571427,0.26928555965423584,0.2434676925071909,0.2697942756887509,0.6374501992031872,0.34523809523809523,0.6095617529880478,0.5357142857142857,0.5308764940239044,0.6984126984126984,0.42048624950179353,0.8214285714285714
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,verified_frangi_v2,0.05416932397959184,0.057390931993722916,0.6094294190406799,0.8623361587524414,0.16238839285714285,0.2075055092573166,0.16407118357813538,0.17719529336980552,0.46613545816733065,0.4087301587301587,0.44223107569721115,0.5357142857142857,0.398406374501992,0.7063492063492064,0.2921482662415305,0.7936507936507936
khanhha,CRACK500_20160316_143445_1281_361.jpg,original,anchor,True,verified_frangi_consensus,0.05416932397959184,0.0008862197864800692,0.0,0.462890625,0.003268494897959184,0.8229178786277771,0.09363279314502788,0.10868113187816694,0.5737051792828686,0.4087301587301587,0.3047808764940239,0.4087301587301587,0.1852589641434263,0.4087301587301587,0.11359107214029494,0.4365079365079365
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,frangi_similarity_historical,0.05416932397959184,0.1290997862815857,0.9899264574050903,0.9990988373756409,0.2521922831632653,0.4475346803665161,0.7989940817967587,0.8157846287685004,1.0,0.23412698412698413,0.9960159362549801,0.3253968253968254,0.9671314741035857,0.5238095238095238,0.8696691909127142,0.9166666666666666
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,frangi_relative,0.05416932397959184,0.03183511272072792,0.2534638047218323,0.5664927363395691,0.09522480867346939,0.044495537877082825,0.0431821642029624,0.06216510033345822,0.02390438247011952,0.011904761904761904,0.0398406374501992,0.027777777777777776,0.04083665338645418,0.05555555555555555,0.04344360302909526,0.10714285714285714
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,black_tophat,0.05416932397959184,0.3000448942184448,0.8608492612838745,0.9207420349121094,0.5337213010204082,0.1046406552195549,0.1962730064446774,0.19908858600298016,0.5737051792828686,0.29365079365079366,0.5099601593625498,0.45634920634920634,0.4551792828685259,0.5714285714285714,0.3216420884814667,0.6507936507936508
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,derivative_pair,0.05416932397959184,0.16433686017990112,0.8025211095809937,0.9746847152709961,0.3942323022959184,0.0836532860994339,0.07119182947622221,0.08275611768588463,0.11952191235059761,0.26587301587301587,0.11553784860557768,0.3968253968253968,0.10856573705179283,0.5555555555555556,0.09525707453168593,0.6944444444444444
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,paired_profile,0.05416932397959184,0.17702575027942657,0.7474642395973206,0.8950235843658447,0.44935825892857145,0.09111140668392181,0.08870888717070935,0.09960371804002843,0.2589641434262948,0.3253968253968254,0.20916334661354583,0.373015873015873,0.18426294820717132,0.4801587301587302,0.13830211239537665,0.623015873015873
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,line_step_bic,0.05416932397959184,0.18626660108566284,0.7686225175857544,0.9028047919273376,0.4595424107142857,0.1152781993150711,0.12704978333778805,0.14476642013946217,0.44223107569721115,0.3531746031746032,0.34860557768924305,0.39285714285714285,0.28087649402390436,0.5476190476190477,0.2100438421681945,0.6587301587301587
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,phase_symmetry,0.05416932397959184,0.08864149451255798,0.4137967824935913,0.6035974621772766,0.34867267219387754,0.13850507140159607,0.172250812806281,0.19325676376057135,0.4820717131474104,0.3412698412698413,0.42231075697211157,0.49603174603174605,0.36354581673306774,0.6309523809523809,0.30290952570745316,0.8055555555555556
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,ofs,0.05416932397959184,0.00016277712711598724,0.0,0.18000833690166473,0.0004982461734693878,0.908277690410614,0.10210650198345005,0.11206367641898836,0.5737051792828686,0.4444444444444444,0.3107569721115538,0.4444444444444444,0.1952191235059761,0.4523809523809524,0.11159824631327223,0.47619047619047616
khanhha,CRACK500_20160316_143445_1281_361.jpg,noisy1,anchor,True,ofs_reflectance,0.05416932397959184,0.00017024010594468564,0.0,0.17126095294952393,0.0004982461734693878,0.9067763090133667,0.10248064261028522,0.11240281163786714,0.5776892430278885,0.44841269841269843,0.31274900398406374,0.44841269841269843,0.19621513944223107,0.44841269841269843,0.11239537664408131,0.4722222222222222
