sample_id,iou,dice,precision,recall,cldice,crack_fraction_true,crack_fraction_pred,components_pred,components_true,skeleton_covered,iou_dilate_both_tol0,precision_tol0,recall_tol0,f1_tol0,iou_buffered_tol0,iou_dilate_both_tol1,precision_tol1,recall_tol1,f1_tol1,iou_buffered_tol1,iou_dilate_both_tol2,precision_tol2,recall_tol2,f1_tol2,iou_buffered_tol2,iou_dilate_both_tol3,precision_tol3,recall_tol3,f1_tol3,iou_buffered_tol3,iou_dilate_both_tol5,precision_tol5,recall_tol5,f1_tol5,iou_buffered_tol5,iou_dilate_both_tol8,precision_tol8,recall_tol8,f1_tol8,iou_buffered_tol8,baseline_iou,baseline_dice,baseline_precision,baseline_recall,baseline_cldice,baseline_crack_fraction_true,baseline_crack_fraction_pred,baseline_components_pred,baseline_components_true,baseline_skeleton_covered,baseline_iou_dilate_both_tol0,baseline_precision_tol0,baseline_recall_tol0,baseline_f1_tol0,baseline_iou_buffered_tol0,baseline_iou_dilate_both_tol1,baseline_precision_tol1,baseline_recall_tol1,baseline_f1_tol1,baseline_iou_buffered_tol1,baseline_iou_dilate_both_tol2,baseline_precision_tol2,baseline_recall_tol2,baseline_f1_tol2,baseline_iou_buffered_tol2,baseline_iou_dilate_both_tol3,baseline_precision_tol3,baseline_recall_tol3,baseline_f1_tol3,baseline_iou_buffered_tol3,baseline_iou_dilate_both_tol5,baseline_precision_tol5,baseline_recall_tol5,baseline_f1_tol5,baseline_iou_buffered_tol5,baseline_iou_dilate_both_tol8,baseline_precision_tol8,baseline_recall_tol8,baseline_f1_tol8,baseline_iou_buffered_tol8,fraction_reinforce,fraction_suppress,fraction_abstain,residual_abs_mean,residual_abs_max,residual_abs_p50,residual_abs_p90,residual_abs_p99,residual_nonzero_fraction,active_probability_mean,evidence_source_id,improves_baseline,recovered_false_negatives,removed_false_positives,introduced_false_positives,lost_true_positives
LAB00202,0.6587132509586707,0.794246082712561,0.8331237650440093,0.7588350785340314,0.8965190055396883,0.03979166666666667,0.03624348958333334,5.0,7.0,0.8695987654320988,0.6587132509586706,0.8331237650440093,0.7588350785340314,0.794246082712561,0.6587132509586707,0.6999462590314683,0.9216813364469193,0.8336878272251309,0.8754791034029393,0.778535202015585,0.7312561359995866,0.9588647386384049,0.8790903141361257,0.9172462656594628,0.8471420938743024,0.7607674761840869,0.9743129153942878,0.9104221204188482,0.9412845981313667,0.8890818027866589,0.8016910615319028,0.9820370037722292,0.9402814136125655,0.9607057122024781,0.9243827503742092,0.8363408869734464,0.9885934973953655,0.959178664921466,0.9736639729503288,0.9486795233616084,0.6124109135411417,0.7596213947673899,0.8361509730686062,0.6959260471204188,0.8930174647302778,0.03979166666666667,0.033118489583333334,7.0,7.0,0.845679012345679,0.6124109135411417,0.8361509730686062,0.6959260471204188,0.7596213947673899,0.6124109135411417,0.6549282991468506,0.9249066247297032,0.7702879581151832,0.8405459085583206,0.7249497110430441,0.6874771241830065,0.9609789659917437,0.8186354712041884,0.884114505028992,0.792298590682875,0.7167110669616652,0.975230980931787,0.8538121727748691,0.9104914568027513,0.8356900572168461,0.7602862254025045,0.9815215254570474,0.8952061518324608,0.9363789092876317,0.8803688808582056,0.799116874406126,0.9880086494987222,0.9253108638743456,0.9556324812380987,0.9150346636316323,0.016927083333333332,0.0,0.9830729166666666,0.06060676688283759,10.221758842468262,0.0,0.03732758611440669,1.6050744509697084,0.40608072916666665,0.026511935517191887,LAB00202,1.0,0.20688727468388485,0.0,0.0006511903828385763,0.0
LAB00234,0.7517394054395952,0.8582776674489979,0.9297868179151183,0.7969823973176865,0.9436274692300246,0.019417317708333333,0.016643880208333333,1.0,1.0,0.9007633587786259,0.7517394054395952,0.9297868179151183,0.7969823973176865,0.8582776674489979,0.7517394054395952,0.7788589709410824,0.9911989047525914,0.871081307627829,0.9272662968023673,0.864395603529886,0.7993055555555556,0.9990221005280657,0.9066219614417435,0.9505818997154937,0.9058180904806032,0.8169453959298811,1.0,0.9299245599329422,0.9636900625434329,0.929924559932942,0.8413185747757939,1.0,0.9616093880972338,0.9804290231604136,0.9616093880972337,0.8641543064485326,1.0,0.9850796311818943,0.9924837429271176,0.9850796311818943,0.7440570522979398,0.8532485233984552,0.9315476190476191,0.7870913663034367,0.9359350240750807,0.019417317708333333,0.01640625,2.0,1.0,0.8854961832061069,0.7440570522979397,0.9315476190476191,0.7870913663034367,0.8532485233984552,0.7440570522979398,0.7709974629456536,0.9924603174603175,0.8625314333612741,0.9229455816114445,0.8569163877460506,0.7913577386468953,0.9996031746031746,0.901089689857502,0.9477934404087244,0.900767469817799,0.8096966031650036,1.0,0.9274098910310142,0.962338001217709,0.9274098910310142,0.8362284883251192,1.0,0.9609388097233864,0.9800803624861075,0.9609388097233863,0.8598255776943153,1.0,0.9844090528080469,0.9921432795471825,0.9844090528080468,0.0006608072916666666,0.0,0.9993391927083334,0.03515947624152713,11.051813125610352,0.0,0.07833495959639565,0.5460522311925889,0.373408203125,0.007431053090840578,LAB00234,1.0,0.046456692913385826,0.0,4.652863172587989e-05,0.0
LAB00259,0.7487488829311884,0.8563252165470014,0.9560132359653126,0.7754639270674256,0.811186483566148,0.14068359375,0.11411458333333334,20.0,5.0,0.7053309900410076,0.7487488829311886,0.9560132359653126,0.7754639270674256,0.8563252165470014,0.7487488829311884,0.7458059349182262,0.9762665449566408,0.7967976306168726,0.8774491984988163,0.7816565605096948,0.7423327602063258,0.9847101780009129,0.8144523115368596,0.8915253461878919,0.8042812193511912,0.7382900890028662,0.9891316750342309,0.8304410199453931,0.9028663920293883,0.8229320344123239,0.7315934252530055,0.9925832952989503,0.8516127539451155,0.9167101230652165,0.8462279049990646,0.7245365517654457,0.9948653582838887,0.8643157943449489,0.9250070561392738,0.8604773281740868,0.7394170403587444,0.8501894867101498,0.959778812572759,0.763061687259938,0.8035674621224481,0.14068359375,0.11184895833333333,1.0,5.0,0.6842413591095489,0.7394170403587444,0.959778812572759,0.763061687259938,0.8501894867101498,0.7394170403587444,0.7336169672339344,0.9789289871944121,0.7815956314498589,0.869202977098939,0.7686640126350863,0.7270900321543409,0.9867287543655413,0.7965662455458374,0.8815084652580087,0.7881226078848699,0.7193661637726539,0.9906868451688009,0.8089916238604286,0.8906672757413051,0.8028856052511101,0.7054243668720055,0.9940337601862631,0.8254893794252395,0.9019553463871851,0.82141955103515,0.689897466827503,0.9961583236321304,0.8381230043037623,0.9103327763841689,0.8354227388462886,0.01033203125,0.0,0.98966796875,0.07934438987502829,5.735569477081299,0.0,0.13746105581521995,1.631137318611145,0.3502018229166667,0.023690974339842796,LAB00259,1.0,0.05234375,0.0,0.0006092916984006092,0.0
LAB00264,0.8579169006176306,0.9235255896885719,0.9185151788397956,0.9285909629584612,0.9548672626794696,0.10712565104166667,0.10830078125,8.0,1.0,0.976711362032463,0.8579169006176306,0.9185151788397956,0.9285909629584612,0.9235255896885719,0.8579169006176306,0.8645723057378785,0.9477908025247971,0.9543286031176882,0.9510484672393792,0.9066657872517893,0.87007163969741,0.9662158100390742,0.9721960557902094,0.969196708007419,0.9402343934446754,0.8753091945628872,0.9782085963330328,0.9849889088091404,0.9815870439586946,0.9638399022084739,0.8853265479219677,0.9873760144274121,0.9957762314260536,0.9915583321479937,0.983257994743539,0.8988097473059737,0.9920949804628795,0.999787292230089,0.9959262831442807,0.9918856219671276,0.8585691935713272,0.9239033946554839,0.9307410034228623,0.917165517031815,0.986046511627907,0.10712565104166667,0.10556315104166666,1.0,1.0,0.9724770642201835,0.858569193571327,0.9307410034228623,0.917165517031815,0.9239033946554839,0.8585691935713272,0.8674163953832494,0.9586481235930803,0.9436628277978668,0.9510964529868291,0.9067530143216175,0.8754279290787389,0.9762558204076598,0.9636877449937707,0.9699310710732159,0.9416176372621732,0.8829784668804707,0.9876345246538591,0.9790027044273603,0.983299671463737,0.9671479824142353,0.8946921720963635,0.9960837521971075,0.9931629645385761,0.9946212140886846,0.989299981287272,0.9054771337359129,0.9995682876437756,0.9993011030417212,0.9994346774857508,0.9988699937894536,0.010784505208333333,0.0,0.9892154947916667,0.07679301116963379,6.021528720855713,0.0,0.054768049716949534,2.2017840838432416,0.3502018229166667,0.0220761988312006,LAB00264,0.0,0.13793103448275862,0.0,0.0017092760388906247,0.0
LAB00268,0.9114127669353116,0.9536535307301908,0.9525982603921838,0.9547111416781293,0.9439134131353435,0.18932291666666667,0.18974283854166665,7.0,1.0,0.9460556844547564,0.9114127669353118,0.9525982603921838,0.9547111416781293,0.9536535307301908,0.9114127669353116,0.9157666006263181,0.9662200415172674,0.9683975240715268,0.9673075573764234,0.9366850355939067,0.919866054045635,0.9762733963526566,0.9788342503438789,0.9775521462096265,0.9560899781692418,0.9237453637120582,0.9843023555044691,0.9867778541953233,0.9855385503485273,0.9714894052278851,0.9286227097811728,0.9917994818919522,0.9950137551581844,0.9934040184939136,0.9868944807504249,0.9340682950410227,0.996997718265882,0.9989683631361761,0.9979820678785846,0.9959722634561176,0.9073817076394395,0.9514421827631009,0.9586664339326235,0.9443259972489684,0.9668891814767947,0.18932291666666667,0.18649088541666667,1.0,1.0,0.9396751740139211,0.9073817076394396,0.9586664339326235,0.9443259972489684,0.9514421827631009,0.9073817076394395,0.9120928659979713,0.9716529935416303,0.9583734525447043,0.9649675381227749,0.9323065446397939,0.9164008861097582,0.9810089020771513,0.9691368638239339,0.9750367458333203,0.9512894651292149,0.920550960818186,0.9882352941176471,0.9782152682255846,0.983199752709116,0.9669546750492127,0.9260539849492984,0.9946762087624367,0.9897352132049518,0.9921995596793758,0.9845198711797694,0.9312984364377974,0.9985337755280154,0.996595598349381,0.9975637455133387,0.9951393328488325,0.008450520833333334,0.0,0.9915494791666667,0.07000632436041183,4.917322635650635,0.0,0.09136119410395684,1.564014338254929,0.33530598958333335,0.022182418033480644,LAB00268,1.0,0.1865348980852378,0.0,0.001601316728286956,0.0
LAB00271,0.8741389637616052,0.9328432743398186,0.938806690254101,0.92695514092894,0.911319926455151,0.08199869791666667,0.08096354166666667,8.0,1.0,0.9774011299435028,0.8741389637616053,0.938806690254101,0.92695514092894,0.9328432743398186,0.8741389637616052,0.8724597798475868,0.9581859118687681,0.9528384279475982,0.9555046881656193,0.9148003608436759,0.8699422929383902,0.9699260212286909,0.9680825724493847,0.9690034200876619,0.9398706445467091,0.8686200378071833,0.9770022515278225,0.9783247320365225,0.9776630445539823,0.9563021656861214,0.8754154727793696,0.9834351881633966,0.9903533148074632,0.9868821274720943,0.9741039559490262,0.8888376265538895,0.9906320360244452,0.9960698689956332,0.9933435105210452,0.9867750527642252,0.8463495489939094,0.9167814940081005,0.9668839175620927,0.8716157205240175,0.9594356261022927,0.08199869791666667,0.07391927083333333,2.0,1.0,0.9220338983050848,0.8463495489939095,0.9668839175620927,0.8716157205240175,0.9167814940081005,0.8463495489939094,0.8528538436159683,0.9832658094063766,0.9010321556173084,0.9403545811111556,0.8874238158809967,0.8590604026845637,0.9921613528271974,0.9215958713775307,0.9555776406130748,0.914934108815899,0.8644298872742993,0.9965650871939404,0.9364430329495832,0.9655690765688749,0.9334302123975172,0.8749241044323012,0.9995155892196582,0.9560539896784438,0.9773018328068881,0.9556112097953415,0.887073249783924,1.0,0.9712187375942835,0.9853992548585239,0.9712187375942835,0.03843424479166667,0.0,0.9615657552083333,0.1313630033840294,9.20879077911377,0.0,0.04214252792298796,4.205151853561416,0.3558430989583333,0.041702210903167725,LAB00271,1.0,0.43104514533085964,0.0,0.0027376999054249123,0.0
LAB00272,0.9116409041066819,0.9537784027829177,0.9482688840649031,0.9593523171412619,0.9348906901128964,0.087451171875,0.08847330729166666,9.0,1.0,0.9887063655030801,0.9116409041066817,0.9482688840649031,0.9593523171412619,0.9537784027829177,0.9116409041066819,0.9097875188221516,0.9696088892159388,0.9784477945281965,0.9740082895173875,0.9493334883370814,0.9081120569177995,0.9800949262298098,0.9883491531732738,0.9842047335806448,0.9689006890629979,0.9072769953051644,0.9860186173148386,0.993820956635027,0.9899044128760239,0.9800106301766528,0.910851968719989,0.9897715147724346,0.998176065512749,0.99395602396157,0.9879846683000283,0.918863798314372,0.993965929577983,0.9998511073887958,0.9968998328023007,0.9938188282704407,0.906570507012648,0.9509960462287104,0.9717204676999572,0.9311371673180718,0.9859448204060385,0.087451171875,0.083798828125,1.0,1.0,0.9722792607802875,0.9065705070126482,0.9717204676999572,0.9311371673180718,0.9509960462287104,0.906570507012648,0.908771203971866,0.9879578914656412,0.9555555555555556,0.971486616973893,0.9445541817993374,0.9113224309828568,0.9956493027230704,0.9707426018983808,0.9830382157617414,0.9666422386737697,0.9137612379788866,0.9989511711921687,0.9810161920714685,0.9899024521423765,0.9800067867127487,0.9181318366645668,0.9999223089771977,0.9921459147589801,0.9960189335960005,0.9920694392808447,0.9231378763866878,1.0,0.9980643960543458,0.9990312604791535,0.9980643960543457,0.02753255208333333,0.0,0.9724674479166666,0.10843751490185567,10.903276443481445,0.0,0.06421211287379276,2.92988811016083,0.35595703125,0.0352727510035038,LAB00272,1.0,0.4097297297297297,0.0,0.002424831996337717,0.0
LAB00284,0.6921982711456395,0.8181053992887164,0.9253272873546405,0.7331517645013618,0.9090428081608704,0.05617513020833333,0.04450846354166667,25.0,1.0,0.8716119828815977,0.6921982711456396,0.9253272873546405,0.7331517645013618,0.8181053992887164,0.6921982711456395,0.7181190770498558,0.9455130549257661,0.786463464101524,0.8586853971297006,0.7523652067275641,0.7388593970681342,0.9610912016382652,0.8290548762820884,0.8902037181185459,0.8021325468935347,0.7575979830391932,0.9731587800775251,0.8676479109926407,0.9173795235474045,0.8473694554100498,0.7860407659048796,0.9876398742046368,0.9188735006084487,0.9520165140618281,0.9084270189711696,0.8117659812813934,0.9953192423023477,0.9560757953294315,0.9753029169796092,0.9517963241437288,0.6094207300237451,0.7573168639560817,0.9283310901749664,0.6395086052036855,0.8437440497415641,0.05617513020833333,0.038697916666666665,1.0,1.0,0.746077032810271,0.6094207300237451,0.9283310901749664,0.6395086052036855,0.7573168639560817,0.6094207300237451,0.6275010421008753,0.9496971736204576,0.6797241699020687,0.7923452403071853,0.6561024447986529,0.6437598736176935,0.9658479138627187,0.714782407139132,0.8215621105652334,0.6971619954949791,0.6587434750186428,0.9782133243606999,0.7481601668887987,0.8478585285468544,0.7358979340249661,0.6861384473042308,0.9927658142664872,0.8051805064611463,0.889187482310263,0.8004838513699785,0.7167968027236058,0.9984017496635262,0.8724575534565684,0.9311904389875778,0.8712407457372615,0.01734375,0.0,0.98265625,0.09226539645994955,7.778430938720703,0.0,0.09696744605898919,2.352191617488877,0.44037109375,0.027845580130815506,LAB00284,1.0,0.25976531104324063,0.0,0.0005845910111349021,0.0
LAB00295,0.6790001207583626,0.808814856370201,0.8556211577089293,0.7668639698862552,0.6923193095363414,0.11933919270833333,0.10695963541666667,35.0,1.0,0.7495636998254799,0.6790001207583625,0.8556211577089293,0.7668639698862552,0.808814856370201,0.6790001207583626,0.6768952655545639,0.8736380790066346,0.7861214915032323,0.8275724772495071,0.7058623763011274,0.6780793501757757,0.8879724876742345,0.8018330105561768,0.8427072273448177,0.7281711657210047,0.6820522442512561,0.9005417249984783,0.8159624669267068,0.85616831110217,0.7485089977942071,0.6938574843834349,0.9198064398320044,0.8368566051116991,0.8763730720166176,0.7799502220808102,0.7124082698278296,0.941505873759815,0.8576143585826901,0.8976042195635116,0.8142304565136392,0.6664494774427272,0.7998436033781671,0.9373877341544778,0.697498704345217,0.8482412060301506,0.11933919270833333,0.088798828125,2.0,1.0,0.7364746945898778,0.6664494774427272,0.9373877341544778,0.697498704345217,0.7998436033781671,0.6664494774427272,0.6728286532375546,0.9535906741449467,0.7151468863369793,0.8173333154409165,0.6910935482600755,0.6787471818864997,0.9660178159023425,0.7289762963367066,0.8309221660971156,0.7107500818171705,0.6848746355685131,0.9764287547197478,0.7416055208532227,0.8429691601798852,0.7285623953730938,0.6955322430008036,0.9910187323582242,0.7603993344425957,0.8605255350389602,0.7551951022161631,0.7073103010590616,0.9997067341178195,0.778593055290363,0.8754032645645009,0.7784152638727888,0.04524088541666667,0.0,0.9547591145833333,0.19525547253302716,9.33884334564209,0.0,0.29128557741641997,4.244193921089175,0.3465169270833333,0.05628456920385361,LAB00295,1.0,0.22930568079350766,0.0,0.01129334042576935,0.0
LAB00298,0.5254814012837367,0.6889384568589677,0.9168803130481716,0.5517661388550548,0.7934621099554235,0.040087890625,0.024124348958333333,1.0,2.0,0.6576354679802956,0.5254814012837368,0.9168803130481716,0.5517661388550548,0.6889384568589677,0.5254814012837367,0.5490471837423528,0.9642423424639051,0.5928542427933414,0.7342578093397766,0.5801006040233047,0.568765320603793,0.9901497773579814,0.6259845716605765,0.7670383153920999,0.6221104231929391,0.5857799787760877,0.9983807853191202,0.6561104344295574,0.7918422811350483,0.6554130050826259,0.6153651372429859,1.0,0.7107592367032075,0.8309284222517562,0.7107592367032075,0.6505664877757901,1.0,0.7766138855054812,0.8742629919100507,0.7766138855054813,0.517094678217822,0.6816907153418652,0.9160043847629488,0.5428339423467317,0.7880597014925372,0.040087890625,0.023756510416666668,1.0,2.0,0.6502463054187192,0.5170946782178217,0.9160043847629488,0.5428339423467317,0.6816907153418652,0.517094678217822,0.5405823603882403,0.9639627295149356,0.5833536337799432,0.7268470423120631,0.5709031565476839,0.5602942125298407,0.989997259523157,0.6160779537149818,0.7595104896747221,0.6122667570768618,0.5773584905660377,0.9983557138942176,0.646285018270402,0.7846362165009317,0.6455978260615443,0.6074756888168558,1.0,0.7019894437677628,0.8249045801526718,0.701989443767763,0.6427567406397751,1.0,0.76743808363784,0.8684186345676743,0.7674380836378399,0.008883463541666666,0.0,0.9911165364583333,0.03528368194133162,4.21195650100708,0.0,0.023672665283084003,1.0221893906593347,0.3595963541666667,0.014831595122814178,LAB00298,1.0,0.019538188277087035,0.0,1.0194649847759896e-05,0.0
