run,epoch,exact_root,exact_status,scan_available,exact_summary_published,tasks_total,estimated_gib_p50,estimated_gib_p99,estimated_gib_max,memory_budget_gib,oversized_excluded,runnable_tasks,empty_prediction,empty_target,matrix_bytes_per_entry_estimate,oversized_cases,progress_complete_unique,progress_failed_entries,progress_fraction_of_runnable,progress_compute_seconds_sum,progress_task_seconds_p50,progress_task_seconds_p99,progress_task_seconds_max,progress_journal_bytes,progress_wall_elapsed_seconds,evaluation_contract_sha256_recorded,evaluation_contract_sha256_observed,evaluation_contract_matches
baseline_best,,/home/codespace/cracksam2-artifacts/baseline_r4/final_evaluation/wasserstein_exact,scan seulement / calcul non publié,True,False,8895,1.2554832994937897,48.14340567022557,244.31136775016785,140.0,5,8890,948,688,48,khanhha_noisy2/CRACK500_20160328_153813_1921_1081.jpg; concrete3k/230_10.jpg; khanhha_original/CRACK500_20160328_153813_1921_1081.jpg; khanhha_noisy1/CRACK500_20160328_153813_1921_1081.jpg; khanhha_noisy2/CRACK500_20160328_151201_1281_721.jpg,1182,0,0.1329583802024747,641.0395554029983,0.0023867555000833818,0.2918853305004103,186.82955723899977,504387,894.2266571521759,a5fb44dc776ab22ad5e3978d6d885b412020bc260eebb9d8405f481a00ab09f8,a5fb44dc776ab22ad5e3978d6d885b412020bc260eebb9d8405f481a00ab09f8,True
epoch20,20,/home/codespace/cracksam2-artifacts/frangi_r4/milestone_comparison/epoch20/wasserstein_exact,scan seulement / calcul non publié,True,False,8895,1.1754190921783447,45.83103890418972,243.15439930558205,140.0,6,8889,1075,688,48,khanhha_noisy1/CRACK500_20160328_153813_1921_1081.jpg; khanhha_original/CRACK500_20160328_153813_1921_1081.jpg; khanhha_noisy2/CRACK500_20160328_153813_1921_1081.jpg; concrete3k/230_10.jpg; concrete3k/070_21.jpg; concrete3k/558_33.jpg,0,0,0.0,,,,,0,,88c21d560d67d22506144f30bdb34078a9da336e1bb9aa01100442c9100650b1,88c21d560d67d22506144f30bdb34078a9da336e1bb9aa01100442c9100650b1,True
epoch25_best,25,/home/codespace/cracksam2-artifacts/frangi_r4/milestone_comparison/epoch25_best/wasserstein_exact,scan seulement / calcul non publié,True,False,8895,1.1886989772319794,46.8824498873946,243.95454570651054,140.0,6,8889,1060,688,48,khanhha_noisy1/CRACK500_20160328_153813_1921_1081.jpg; khanhha_original/CRACK500_20160328_153813_1921_1081.jpg; khanhha_noisy2/CRACK500_20160328_153813_1921_1081.jpg; concrete3k/230_10.jpg; concrete3k/070_21.jpg; concrete3k/558_33.jpg,0,0,0.0,,,,,0,,36c7a4e6853b7679069efc8116d83861f393dc32bc788ea82bb2cd2133cee04c,36c7a4e6853b7679069efc8116d83861f393dc32bc788ea82bb2cd2133cee04c,True
epoch30,30,/home/codespace/cracksam2-artifacts/frangi_r4/milestone_comparison/epoch30/wasserstein_exact,scan seulement / calcul non publié,True,False,8895,1.1331874877214432,46.807960036396956,243.42471903562546,140.0,6,8889,1081,688,48,khanhha_noisy1/CRACK500_20160328_153813_1921_1081.jpg; khanhha_original/CRACK500_20160328_153813_1921_1081.jpg; khanhha_noisy2/CRACK500_20160328_153813_1921_1081.jpg; concrete3k/230_10.jpg; concrete3k/070_21.jpg; concrete3k/558_33.jpg,0,0,0.0,,,,,0,,2d48e2ec80d8a7a0b6b8fc855712dc4173ea32bba1a125843eda7e7e1e2760f2,2d48e2ec80d8a7a0b6b8fc855712dc4173ea32bba1a125843eda7e7e1e2760f2,True
epoch55,55,/home/codespace/cracksam2-artifacts/frangi_r4/milestone_comparison/epoch55/wasserstein_exact,scan seulement / calcul non publié,True,False,8895,1.1163465678691864,46.29418105423447,242.85524547100067,140.0,6,8889,1107,688,48,khanhha_noisy1/CRACK500_20160328_153813_1921_1081.jpg; khanhha_original/CRACK500_20160328_153813_1921_1081.jpg; khanhha_noisy2/CRACK500_20160328_153813_1921_1081.jpg; concrete3k/230_10.jpg; concrete3k/070_21.jpg; concrete3k/558_33.jpg,0,0,0.0,,,,,0,,ca2e2c4aa552e1d1fcedf4380339789e4d601271e2569d0d98470fd2235ea6e8,ca2e2c4aa552e1d1fcedf4380339789e4d601271e2569d0d98470fd2235ea6e8,True
epoch70,70,/home/codespace/cracksam2-artifacts/frangi_r4/milestone_comparison/epoch70/wasserstein_exact,scan seulement / calcul non publié,True,False,8895,1.1174753308296204,46.09886460006223,242.83722415566444,140.0,5,8890,1105,688,48,khanhha_noisy1/CRACK500_20160328_153813_1921_1081.jpg; khanhha_original/CRACK500_20160328_153813_1921_1081.jpg; khanhha_noisy2/CRACK500_20160328_153813_1921_1081.jpg; concrete3k/230_10.jpg; concrete3k/070_21.jpg,0,0,0.0,,,,,0,,bf974191ccea38753f363c71476bc68c8dad5bb4a641927ff75b651bab211212,bf974191ccea38753f363c71476bc68c8dad5bb4a641927ff75b651bab211212,True
