sample_id,iou,dice,precision,recall,cldice,crack_fraction_true,crack_fraction_pred,components_pred,components_true,skeleton_covered,iou_dilate_both_tol0,precision_tol0,recall_tol0,f1_tol0,iou_buffered_tol0,iou_dilate_both_tol1,precision_tol1,recall_tol1,f1_tol1,iou_buffered_tol1,iou_dilate_both_tol2,precision_tol2,recall_tol2,f1_tol2,iou_buffered_tol2,iou_dilate_both_tol3,precision_tol3,recall_tol3,f1_tol3,iou_buffered_tol3,iou_dilate_both_tol5,precision_tol5,recall_tol5,f1_tol5,iou_buffered_tol5,iou_dilate_both_tol8,precision_tol8,recall_tol8,f1_tol8,iou_buffered_tol8,baseline_iou,baseline_dice,baseline_precision,baseline_recall,baseline_cldice,baseline_crack_fraction_true,baseline_crack_fraction_pred,baseline_components_pred,baseline_components_true,baseline_skeleton_covered,baseline_iou_dilate_both_tol0,baseline_precision_tol0,baseline_recall_tol0,baseline_f1_tol0,baseline_iou_buffered_tol0,baseline_iou_dilate_both_tol1,baseline_precision_tol1,baseline_recall_tol1,baseline_f1_tol1,baseline_iou_buffered_tol1,baseline_iou_dilate_both_tol2,baseline_precision_tol2,baseline_recall_tol2,baseline_f1_tol2,baseline_iou_buffered_tol2,baseline_iou_dilate_both_tol3,baseline_precision_tol3,baseline_recall_tol3,baseline_f1_tol3,baseline_iou_buffered_tol3,baseline_iou_dilate_both_tol5,baseline_precision_tol5,baseline_recall_tol5,baseline_f1_tol5,baseline_iou_buffered_tol5,baseline_iou_dilate_both_tol8,baseline_precision_tol8,baseline_recall_tol8,baseline_f1_tol8,baseline_iou_buffered_tol8,fraction_reinforce,fraction_suppress,fraction_abstain,residual_abs_mean,residual_abs_max,residual_abs_p50,residual_abs_p90,residual_abs_p99,residual_nonzero_fraction,active_probability_mean,evidence_source_id,improves_baseline,recovered_false_negatives,removed_false_positives,introduced_false_positives,lost_true_positives
LAB00202,0.6672211825050255,0.8003991186130629,0.8137627863724745,0.787467277486911,0.8570076409036241,0.03979166666666667,0.038505859375,53.0,7.0,0.904320987654321,0.6672211825050253,0.8137627863724745,0.787467277486911,0.8003991186130629,0.6672211825050255,0.6946508172362555,0.8964409502071181,0.8646924083769634,0.8802805084852053,0.7861616370492327,0.7161047958237791,0.9290726181418547,0.9096858638743456,0.9192770399184235,0.8506130376364294,0.7373164218958611,0.9427677741144644,0.9388907068062827,0.9408252462044913,0.8882625297035103,0.7648823107517767,0.955448474089103,0.9656413612565445,0.9605178770454422,0.9240350130460421,0.7985358263398209,0.9689745540620509,0.9784849476439791,0.9737065289102728,0.9487603266893854,0.6124109135411417,0.7596213947673899,0.8361509730686062,0.6959260471204188,0.8930174647302778,0.03979166666666667,0.033118489583333334,7.0,7.0,0.845679012345679,0.6124109135411417,0.8361509730686062,0.6959260471204188,0.7596213947673899,0.6124109135411417,0.6549282991468506,0.9249066247297032,0.7702879581151832,0.8405459085583206,0.7249497110430441,0.6874771241830065,0.9609789659917437,0.8186354712041884,0.884114505028992,0.792298590682875,0.7167110669616652,0.975230980931787,0.8538121727748691,0.9104914568027513,0.8356900572168461,0.7602862254025045,0.9815215254570474,0.8952061518324608,0.9363789092876317,0.8803688808582056,0.799116874406126,0.9880086494987222,0.9253108638743456,0.9556324812380987,0.9150346636316323,0.0014908854166666666,0.0,0.9985091145833334,0.46023918564591443,9.942221641540527,0.17405840754508972,1.259119725227357,3.467793641090393,1.0,0.0707390308380127,LAB00284,1.0,0.352165725047081,0.15416916616676665,0.0027036333695863407,0.02233454801927824
LAB00234,0.7348949919224557,0.847192476021976,0.952869710934227,0.762615255658005,0.9393852384467252,0.019417317708333333,0.015540364583333334,3.0,1.0,0.8916030534351145,0.7348949919224556,0.952869710934227,0.762615255658005,0.847192476021976,0.7348949919224557,0.7630473092042835,0.9962295768747381,0.8494551550712489,0.9170063934141711,0.8467329703866512,0.7839231310053902,0.9997905320485966,0.8930427493713328,0.943406579227433,0.8928756896267883,0.8003856302009337,0.9997905320485966,0.9240569991617771,0.9604331152520607,0.923878135541932,0.8232678470369472,0.9997905320485966,0.9570829840737636,0.9779707252187414,0.9568911080634683,0.8428733889310084,0.9997905320485966,0.9827326068734283,0.9911881849931166,0.9825303096656867,0.7440570522979398,0.8532485233984552,0.9315476190476191,0.7870913663034367,0.9359350240750807,0.019417317708333333,0.01640625,2.0,1.0,0.8854961832061069,0.7440570522979397,0.9315476190476191,0.7870913663034367,0.8532485233984552,0.7440570522979398,0.7709974629456536,0.9924603174603175,0.8625314333612741,0.9229455816114445,0.8569163877460506,0.7913577386468953,0.9996031746031746,0.901089689857502,0.9477934404087244,0.900767469817799,0.8096966031650036,1.0,0.9274098910310142,0.962338001217709,0.9274098910310142,0.8362284883251192,1.0,0.9609388097233864,0.9800803624861075,0.9609388097233863,0.8598255776943153,1.0,0.9844090528080469,0.9921432795471825,0.9844090528080468,1.953125e-05,0.0,0.99998046875,0.35099258664587374,6.703282356262207,0.1548646241426468,0.9626905441284181,1.8444830131530778,1.0,0.062318701297044754,LAB02373,0.0,0.023622047244094488,0.3710144927536232,2.658778955764565e-05,0.037486687965921195
LAB00259,0.7512011135557451,0.8579267198276967,0.9619365225390984,0.7742144476838354,0.8248823307133125,0.14068359375,0.11322916666666667,25.0,5.0,0.7287639132981839,0.7512011135557451,0.9619365225390984,0.7742144476838354,0.8579267198276967,0.7512011135557451,0.7500105811148262,0.9801920423183073,0.7987644037206719,0.8802267351260101,0.7860758626212279,0.7469915764139591,0.9867755289788408,0.8177611180526633,0.89435330800534,0.808896109834026,0.7426952497875153,0.9903978840846366,0.8337961034754038,0.9053750886928358,0.8271098888217949,0.7360899196419489,0.9932152713891444,0.8546670368827803,0.918747205041125,0.8497062012922418,0.7305961251862891,0.9953714351425943,0.8700541441066223,0.9285034489767452,0.8665482386201295,0.7394170403587444,0.8501894867101498,0.959778812572759,0.763061687259938,0.8035674621224481,0.14068359375,0.11184895833333333,1.0,5.0,0.6842413591095489,0.7394170403587444,0.959778812572759,0.763061687259938,0.8501894867101498,0.7394170403587444,0.7336169672339344,0.9789289871944121,0.7815956314498589,0.869202977098939,0.7686640126350863,0.7270900321543409,0.9867287543655413,0.7965662455458374,0.8815084652580087,0.7881226078848699,0.7193661637726539,0.9906868451688009,0.8089916238604286,0.8906672757413051,0.8028856052511101,0.7054243668720055,0.9940337601862631,0.8254893794252395,0.9019553463871851,0.82141955103515,0.689897466827503,0.9961583236321304,0.8381230043037623,0.9103327763841689,0.8354227388462886,0.0,0.0,1.0,0.5435964478504683,5.7708539962768555,0.25397369265556335,1.627297639846802,2.709928274154665,1.0,0.07458376884460449,LAB00791,1.0,0.07255859375,0.13024602026049203,0.0004645849200304646,0.007914367153860149
LAB00264,0.8549947213741547,0.921829816033963,0.9334018627542597,0.910541189340302,0.9215435765993099,0.10712565104166667,0.104501953125,9.0,1.0,0.9731827805222301,0.8549947213741547,0.9334018627542597,0.910541189340302,0.921829816033963,0.8549947213741547,0.8593200783492984,0.9577921066566988,0.9394390592239205,0.948526812959053,0.9020932009007234,0.8643955932375489,0.972775130050151,0.961894922361664,0.9673044321210926,0.9366791745876046,0.8699765852726143,0.9820577516119989,0.9788811571302684,0.9804668814321053,0.961682228439362,0.8799337862240949,0.9891287418621313,0.993375672308487,0.9912476581879429,0.9826471940648286,0.8908752751840887,0.9937389029062704,0.9992099425689022,0.9964669131933603,0.9929587038970835,0.8585691935713272,0.9239033946554839,0.9307410034228623,0.917165517031815,0.986046511627907,0.10712565104166667,0.10556315104166666,1.0,1.0,0.9724770642201835,0.858569193571327,0.9307410034228623,0.917165517031815,0.9239033946554839,0.8585691935713272,0.8674163953832494,0.9586481235930803,0.9436628277978668,0.9510964529868291,0.9067530143216175,0.8754279290787389,0.9762558204076598,0.9636877449937707,0.9699310710732159,0.9416176372621732,0.8829784668804707,0.9876345246538591,0.9790027044273603,0.983299671463737,0.9671479824142353,0.8946921720963635,0.9960837521971075,0.9931629645385761,0.9946212140886846,0.989299981287272,0.9054771337359129,0.9995682876437756,0.9993011030417212,0.9994346774857508,0.9988699937894536,0.0,0.0,1.0,0.5284574461719603,5.114503860473633,0.249573215842247,1.5180086731910707,2.6632027721405036,1.0,0.07352736592292786,LAB02108,0.0,0.04548789435069699,0.16340160284951025,0.0009520483743498318,0.011330881622105158
LAB00268,0.9105239135395952,0.9531667278141345,0.9460393272699558,0.9604023383768914,0.9048624467611148,0.18932291666666667,0.192197265625,35.0,1.0,0.9646171693735499,0.910523913539595,0.9460393272699558,0.9604023383768914,0.9531667278141345,0.9105239135395952,0.9115960119452038,0.9595379638568501,0.9742434662998625,0.9668348008476347,0.9357988457614043,0.9139661027366739,0.9692427552800501,0.9838376891334251,0.9764856898666094,0.954051819499571,0.9165114511778993,0.9770336873126365,0.9913514442916094,0.9841404931254863,0.9687761806289366,0.9186084165176623,0.984756872110157,0.9978679504814305,0.991269059579902,0.9826892582149568,0.9207269103686998,0.9900072828277696,0.9994154057771665,0.9946890984574955,0.9894343102529664,0.9073817076394395,0.9514421827631009,0.9586664339326235,0.9443259972489684,0.9668891814767947,0.18932291666666667,0.18649088541666667,1.0,1.0,0.9396751740139211,0.9073817076394396,0.9586664339326235,0.9443259972489684,0.9514421827631009,0.9073817076394395,0.9120928659979713,0.9716529935416303,0.9583734525447043,0.9649675381227749,0.9323065446397939,0.9164008861097582,0.9810089020771513,0.9691368638239339,0.9750367458333203,0.9512894651292149,0.920550960818186,0.9882352941176471,0.9782152682255846,0.983199752709116,0.9669546750492127,0.9260539849492984,0.9946762087624367,0.9897352132049518,0.9921995596793758,0.9845198711797694,0.9312984364377974,0.9985337755280154,0.996595598349381,0.9975637455133387,0.9951393328488325,0.0,0.0,1.0,0.6349617811294592,4.544097900390625,0.3722440153360367,1.544760656356812,2.347357280254364,1.0,0.07988307625055313,LAB00360,1.0,0.31531809759110563,0.041807432432432436,0.003717487189466174,0.0015658570336113033
LAB00271,0.8655445852444997,0.927926989352614,0.9764943209226856,0.8839618896387456,0.9828175530564764,0.08199869791666667,0.074228515625,6.0,1.0,0.9683615819209039,0.8655445852444997,0.9764943209226856,0.8839618896387456,0.927926989352614,0.8655445852444997,0.8755169867060562,0.9888172608867254,0.9214370782056371,0.9539388228100357,0.9119340662011786,0.8830026734205713,0.9945621190194273,0.9473600635172688,0.9703874240885648,0.9424782163616805,0.8883431893354716,0.997675744419594,0.9646288209606987,0.9808740131571275,0.9624659029603936,0.8964007782101168,0.999473753453493,0.982135768161969,0.9907289119256253,0.981628150882508,0.9039135356584551,0.9998684383633732,0.9911075823739579,0.9954687352501136,0.9909783499849262,0.8463495489939094,0.9167814940081005,0.9668839175620927,0.8716157205240175,0.9594356261022927,0.08199869791666667,0.07391927083333333,2.0,1.0,0.9220338983050848,0.8463495489939095,0.9668839175620927,0.8716157205240175,0.9167814940081005,0.8463495489939094,0.8528538436159683,0.9832658094063766,0.9010321556173084,0.9403545811111556,0.8874238158809967,0.8590604026845637,0.9921613528271974,0.9215958713775307,0.9555776406130748,0.914934108815899,0.8644298872742993,0.9965650871939404,0.9364430329495832,0.9655690765688749,0.9334302123975172,0.8749241044323012,0.9995155892196582,0.9560539896784438,0.9773018328068881,0.9556112097953415,0.887073249783924,1.0,0.9712187375942835,0.9853992548585239,0.9712187375942835,9.765625e-06,0.0,0.999990234375,0.6176325373234309,6.362092018127441,0.2771075665950775,1.5554501414299011,3.9161385655403174,1.0,0.0812324807047844,LAB00268,1.0,0.22881880024737167,0.32978723404255317,0.0001137745415241522,0.019539078156312624
LAB00272,0.914690909090909,0.9554449804383333,0.9753770987630385,0.9363111855574167,0.97554135539279,0.087451171875,0.08394856770833334,3.0,1.0,0.9866529774127311,0.9146909090909091,0.9753770987630385,0.9363111855574167,0.9554449804383333,0.914690909090909,0.9152782089758185,0.9866997557097987,0.9646007816862088,0.975525130452117,0.952219678050894,0.915821267933944,0.990771259063942,0.9820584403498976,0.9863956100305387,0.9731564107178517,0.9166458930574598,0.9925161890728605,0.9910664433277498,0.9917907864107489,0.9837152577488831,0.918111753371869,0.9934468184109504,0.997394379303927,0.99541668512564,0.9908751921189667,0.9207596594629993,0.9939121330799954,1.0,0.996946772719317,0.9939121330799952,0.906570507012648,0.9509960462287104,0.9717204676999572,0.9311371673180718,0.9859448204060385,0.087451171875,0.083798828125,1.0,1.0,0.9722792607802875,0.9065705070126482,0.9717204676999572,0.9311371673180718,0.9509960462287104,0.906570507012648,0.908771203971866,0.9879578914656412,0.9555555555555556,0.971486616973893,0.9445541817993374,0.9113224309828568,0.9956493027230704,0.9707426018983808,0.9830382157617414,0.9666422386737697,0.9137612379788866,0.9989511711921687,0.9810161920714685,0.9899024521423765,0.9800067867127487,0.9181318366645668,0.9999223089771977,0.9921459147589801,0.9960189335960005,0.9920694392808447,0.9231378763866878,1.0,0.9980643960543458,0.9990312604791535,0.9980643960543457,0.0,0.0,1.0,0.6617232091949214,5.536829948425293,0.2312302365899086,1.97313530445099,3.485797719955446,1.0,0.08473802357912064,LAB02415,1.0,0.20162162162162162,0.3804945054945055,0.0006580665004810323,0.009354387367579452
LAB00284,0.5977933801404212,0.7482736974262397,0.9396513970395025,0.6216607753375442,0.8335804326286784,0.05617513020833333,0.037164713541666665,7.0,1.0,0.7275320970042796,0.5977933801404213,0.9396513970395025,0.6216607753375442,0.7482736974262397,0.5977933801404212,0.6234503046858584,0.9588333187352194,0.6719012574607406,0.7901240606013037,0.6530620494808684,0.646921317019795,0.9721467986336165,0.7176797821174017,0.8257534951538347,0.7032198876010402,0.6702796546546547,0.9830953840763773,0.764095729269282,0.8598704271093591,0.754186583310243,0.7091101247093637,0.9937812034685118,0.8414556411890827,0.9112968739708049,0.8370480916083705,0.7460806895014488,0.9985985810633267,0.918178130613664,0.9567012921311979,0.9169965273756535,0.6094207300237451,0.7573168639560817,0.9283310901749664,0.6395086052036855,0.8437440497415641,0.05617513020833333,0.038697916666666665,1.0,1.0,0.746077032810271,0.6094207300237451,0.9283310901749664,0.6395086052036855,0.7573168639560817,0.6094207300237451,0.6275010421008753,0.9496971736204576,0.6797241699020687,0.7923452403071853,0.6561024447986529,0.6437598736176935,0.9658479138627187,0.714782407139132,0.8215621105652334,0.6971619954949791,0.6587434750186428,0.9782133243606999,0.7481601668887987,0.8478585285468544,0.7358979340249661,0.6861384473042308,0.9927658142664872,0.8051805064611463,0.889187482310263,0.8004838513699785,0.7167968027236058,0.9984017496635262,0.8724575534565684,0.9311904389875778,0.8712407457372615,0.0,0.0,1.0,0.4363002035070652,5.166604995727539,0.16880804300308228,1.2371591329574603,2.4444435548782355,1.0,0.0679301768541336,LAB02075,0.0,0.029095000803729305,0.19131455399061034,0.0,0.044309532439289596
LAB00295,0.7672800512679665,0.86831744716121,0.8266305017876957,0.9144322304356127,0.77253487304823,0.11933919270833333,0.13201497395833334,138.0,1.0,0.9083769633507853,0.7672800512679667,0.8266305017876957,0.9144322304356127,0.86831744716121,0.7672800512679665,0.7688955351420637,0.8462088521760572,0.9541474591527782,0.8969424787034844,0.8131420722731061,0.7678296458383985,0.8624090740969055,0.9724775647145468,0.9141420057521772,0.8418614686217843,0.7700059849026005,0.8780914807052151,0.9826245874362401,0.9274217530899991,0.864665823460261,0.7809977528089888,0.9029712735790901,0.9917896402171245,0.9452987424731346,0.8962715610008231,0.798451930104312,0.9309333004561706,0.9966449360355691,0.9626690550056928,0.928025004605426,0.6664494774427272,0.7998436033781671,0.9373877341544778,0.697498704345217,0.8482412060301506,0.11933919270833333,0.088798828125,2.0,1.0,0.7364746945898778,0.6664494774427272,0.9373877341544778,0.697498704345217,0.7998436033781671,0.6664494774427272,0.6728286532375546,0.9535906741449467,0.7151468863369793,0.8173333154409165,0.6910935482600755,0.6787471818864997,0.9660178159023425,0.7289762963367066,0.8309221660971156,0.7107500818171705,0.6848746355685131,0.9764287547197478,0.7416055208532227,0.8429691601798852,0.7285623953730938,0.6955322430008036,0.9910187323582242,0.7603993344425957,0.8605255350389602,0.7551951022161631,0.7073103010590616,0.9997067341178195,0.778593055290363,0.8754032645645009,0.7784152638727888,0.0018489583333333333,0.0,0.9981510416666667,0.7714799985357482,8.083099365234375,0.2883683443069458,2.3233426332473766,4.870140066146852,1.0,0.09338530153036118,LAB01009,1.0,0.7281334535617674,0.03747072599531616,0.020038611618451743,0.0047710296820617105
LAB00298,0.5108065779169928,0.6762038044886746,0.9347950702206936,0.5296792529435648,0.7871545929798356,0.040087890625,0.02271484375,2.0,2.0,0.6490147783251231,0.5108065779169929,0.9347950702206936,0.5296792529435648,0.6762038044886746,0.5108065779169928,0.5371383893666928,0.9773574089997134,0.5766950872919204,0.7253773185184892,0.5690918018776926,0.5591432849423865,0.9951275437087991,0.6144539179861956,0.7597751747015568,0.6126108421662396,0.5789160922272403,0.9995700773860705,0.6508323183110029,0.788356236607029,0.6506501831853545,0.6124216640342386,1.0,0.7136012992285831,0.8328673648296452,0.7136012992285832,0.6497155810273298,1.0,0.7843280552172148,0.8791298807681807,0.7843280552172149,0.517094678217822,0.6816907153418652,0.9160043847629488,0.5428339423467317,0.7880597014925372,0.040087890625,0.023756510416666668,1.0,2.0,0.6502463054187192,0.5170946782178217,0.9160043847629488,0.5428339423467317,0.6816907153418652,0.517094678217822,0.5405823603882403,0.9639627295149356,0.5833536337799432,0.7268470423120631,0.5709031565476839,0.5602942125298407,0.989997259523157,0.6160779537149818,0.7595104896747221,0.6122667570768618,0.5773584905660377,0.9983557138942176,0.646285018270402,0.7846362165009317,0.6455978260615443,0.6074756888168558,1.0,0.7019894437677628,0.8249045801526718,0.701989443767763,0.6427567406397751,1.0,0.76743808363784,0.8684186345676743,0.7674380836378399,0.0,0.0,1.0,0.424169930670699,4.677931308746338,0.1944519653916359,1.1719887971878056,2.4023638582229636,1.0,0.06762288510799408,LAB02080,0.0,0.008880994671403197,0.25774877650897227,0.0,0.03171278982797308
